id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
508;1LV_all;small;PCSS;1;0.119914653;8.96E-05;0.017752154;3.746661995;1;1;1;1;0
509;1LV_all;small;PCSS;1;0.13196935;0.000116927;1.83E-05;4.436518915;1;1;1;1;0
510;1LV_all;small;PCSS;1;0.110109693;8.51E-06;1.60E-08;7.494850022;1;1;1;1;0
511;1LV_all;small;PCSS;1;0.102856681;5.76E-07;1.09E-13;12.66154351;1;1;1;1;0
512;1LV_all;small;PCSS;1;0.128759947;0.021558956;0.656253442;1.365342278;1;1;1;1;0
513;1LV_all;small;PCSS;1;0.130738381;4.56E-07;2.47E-08;7.306273051;1;1;1;1;0
514;1LV_all;small;PCSS;1;0.137170323;0.000127005;2.75E-07;6.259637311;1;1;1;1;0
515;1LV_all;small;PCSS;1;0.128543681;0.27420191;0.510118213;0.260899529;1;1;1;1;0
516;1LV_all;small;PCSS;1;0.129000957;9.90E-09;0.000259377;7.70333481;1;1;1;1;0
517;1LV_all;small;PCSS;1;0.12532132;6.65E-06;3.40E-06;5.167491087;1;1;1;1;0
518;1LV_all;small;PCSS;1;0.140846314;1.38E-12;3.76E-06;11.55909092;1;1;1;1;0
519;1LV_all;small;PCSS;1;0.118727378;3.98E-05;1.11E-16;15.65364703;1;1;1;1;0
520;1LV_all;small;PCSS;1;0.113908933;2.04E-05;1.21E-13;12.61618463;1;1;1;1;0
521;1LV_all;small;PCSS;1;0.134162295;0.174804396;0.005333002;1.971998258;1;1;1;1;0
522;1LV_all;small;PCSS;1;0.123851836;2.52E-06;2.57E-11;10.28903688;1;1;1;1;0
523;1LV_all;small;PCSS;1;0.130992705;0.035378526;0.002121328;2.37236218;1;1;1;1;0
524;1LV_all;small;PCSS;1;0.132495959;0.000379486;0.004878765;3.119774246;1;1;1;1;0
525;1LV_all;small;PCSS;1;0.106211774;0.008343977;3.57E-13;12.14630179;1;1;1;1;0
526;1LV_all;small;PCSS;1;0.125180244;5.43E-07;0.007405357;5.964170175;1;1;1;1;0
527;1LV_all;small;PCSS;1;0.119008739;0.009302108;2.32E-09;8.333482019;1;1;1;1;0
528;1LV_all;small;PCSS;1;0.124618391;0.219367154;0.002393894;2.319865088;1;1;1;1;0
529;1LV_all;small;PCSS;1;0.13435642;0.118045934;4.22E-10;9.073657553;1;1;1;1;0
530;1LV_all;small;PCSS;1;0.108671167;0.082959294;4.45E-06;5.050609993;1;1;1;1;0
531;1LV_all;small;PCSS;1;0.11862657;0.000474232;1.70E-10;9.468521083;1;1;1;1;0
532;1LV_all;small;PCSS;1;0.123843936;0.248027366;0.214054154;0.368446344;1;1;1;1;0
533;1LV_all;small;PCSS;1;0.118188342;1.80E-06;8.46E-06;5.443697499;1;1;1;1;0
534;1LV_all;small;PCSS;1;0.137558568;0.000171347;0.076266275;3.465093499;1;1;1;1;0
535;1LV_all;small;PCSS;1;0.134315424;0.00224417;0.394666504;2.347914252;1;1;1;1;0
536;1LV_all;small;PCSS;1;0.125063599;0.001243361;0.001393519;2.604372763;1;1;1;1;0
537;1LV_all;small;PCSS;1;0.139525231;1.41E-07;0.00011798;6.549750892;1;1;1;1;0
538;1LV_all;small;PCSS;1;0.114986203;0.000129404;0.012408709;3.587022303;1;1;1;1;0
539;1LV_all;small;PCSS;1;0.13249376;0.074092068;2.74E-05;4.261219442;1;1;1;1;0
540;1LV_all;small;PCSS;1;0.120106505;0.091286448;0.140966223;0.738563696;1;1;1;1;0
541;1LV_all;small;PCSS;1;0.11788796;0.003661859;0.000689948;2.860153644;1;1;1;1;0
542;1LV_all;small;PCSS;1;0.131850293;1.54E-05;0.076945994;4.511449283;1;1;1;1;0
543;1LV_all;small;PCSS;1;0.116519345;0.044447494;1.97E-06;5.404503778;1;1;1;1;0
544;1LV_all;small;PCSS;1;0.113289011;0.000887243;8.02E-07;5.794795636;1;1;1;1;0
545;1LV_all;small;PCSS;1;0.113985751;5.89E-11;2.15E-13;12.36653154;1;1;1;1;0
546;1LV_all;small;PCSS;1;0.106471469;0.025046806;0.090034045;1.300217652;1;1;1;1;0
547;1LV_all;small;PCSS;1;0.129276892;0.515253238;0.133343029;0.573999688;1;1;1;1;0
548;1LV_all;small;PCSS;1;0.106044379;2.85E-13;0.000409629;12.24412514;1;1;1;1;0
549;1LV_all;small;PCSS;1;0.105583045;6.18E-06;1.86E-09;8.42945706;1;1;1;1;0
550;1LV_all;small;PCSS;1;0.121210976;0.000463029;0.100249849;3.033361812;1;1;1;1;0
551;1LV_all;small;PCSS;1;0.113047305;0.001467874;3.08E-05;4.210419288;1;1;1;1;0
552;1LV_all;small;PCSS;1;0.130067368;0.075895669;4.84E-05;4.014124643;1;1;1;1;0
553;1LV_all;small;PCSS;1;0.13783588;0.002130307;2.17E-05;4.36251027;1;1;1;1;0
554;1LV_all;small;PCSS;1;0.133245334;6.57E-08;4.49E-08;7.046723663;1;1;1;1;0
555;1LV_all;small;PCSS;1;0.129622113;0.012618042;0.034961897;1.597978036;1;1;1;1;0
556;1LV_all;small;PCSS;1;0.125290759;0.519892314;0.477105264;0.020355796;1;1;1;1;0
557;1LV_all;small;PCSS;1;0.121609073;0.001226953;0.121767003;2.610142077;1;1;1;1;0
558;1LV_all;small;PCSS;1;0.122076899;0.000478808;0.096322736;3.018808606;1;1;1;1;0
559;1LV_all;small;PCSS;1;0.128210526;0.20126289;0.382551245;0.3952063;1;1;1;1;0
560;1LV_all;small;PCSS;1;0.106326507;1.08E-06;1.65E-11;10.48148606;1;1;1;1;0
561;1LV_all;small;PCSS;1;0.122159651;0.00904847;2.86E-08;7.242603971;1;0.997983871;0.998990918;0.997983871;0
562;1LV_all;small;PCSS;1;0.11662658;0.000441714;1.46E-06;5.534617149;1;1;1;1;0
563;1LV_all;small;PCSS;1;0.122580599;1.91E-06;8.58E-12;10.76548272;1;1;1;1;0
564;1LV_all;small;PCSS;1;0.124811667;0.402952195;0.11392854;0.642337472;1;1;1;1;0
565;1LV_all;small;PCSS;1;0.119115523;0.158500986;0.000281091;3.250123064;1;1;1;1;0
566;1LV_all;small;PCSS;1;0.127628574;0.003056446;0.071126007;2.213753277;1;1;1;1;0
567;1LV_all;small;PCSS;1;0.102914117;0.015365048;0.104035853;1.512436083;1;1;1;1;0
568;1LV_all;small;PCSS;1;0.128991779;0.001448158;1.81E-05;4.441291429;1;1;1;1;0
569;1LV_all;small;PCSS;1;0.133656602;0.357430829;0.034541134;1.160633413;1;1;1;1;0
570;1LV_all;small;PCSS;1;0.114429495;0.023116865;0.006293281;1.900092881;1;1;1;1;0
571;1LV_all;small;PCSS;1;0.124060688;0.000731985;0.001320027;2.834467823;1;1;1;1;0
572;1LV_all;small;PCSS;1;0.128434864;0.004283031;0.001666855;2.477072182;1;1;1;1;0
573;1LV_all;small;PCSS;1;0.126449137;0.054209159;0.095219587;0.964897335;1;1;1;1;0
574;1LV_all;small;PCSS;1;0.110712644;0.028233422;5.94E-08;6.925183559;1;1;1;1;0
575;1LV_all;small;PCSS;1;0.1208128;3.39E-07;3.64E-07;6.168770306;1;1;1;1;0
576;1LV_all;small;PCSS;1;0.119455945;0.01394672;7.64E-05;3.815876646;1;1;1;1;0
577;1LV_all;small;PCSS;1;0.136700774;0.010422627;1.56E-10;9.505845406;1;1;1;1;0
578;1LV_all;small;PCSS;1;0.128962986;2.08E-05;1.69E-06;5.4710833;1;1;1;1;0
579;1LV_all;small;PCSS;1;0.125249884;0.018045556;0.253555688;1.442599737;1;1;1;1;0
580;1LV_all;small;PCSS;1;0.120975554;0.000900183;6.94E-06;4.857610534;1;1;1;1;0
581;1LV_all;small;PCSS;1;0.12210244;0.677338019;0.052245533;0.98092084;1;1;1;1;0
582;1LV_all;small;PCSS;1;0.118806415;3.68E-09;2.45E-06;8.133122186;1;1;1;1;0
583;1LV_all;small;PCSS;1;0.115598379;2.41E-13;1.34E-07;12.31695296;1;1;1;1;0
584;1LV_all;small;PCSS;1;0.117624499;0.00043874;8.31E-08;6.779368981;1;1;1;1;0
585;1LV_all;small;PCSS;1;0.12256853;0.01111822;9.77E-05;3.709075441;1;1;1;1;0
586;1LV_all;small;PCSS;1;0.122753471;3.61E-05;0.004242033;4.141462802;1;1;1;1;0
587;1LV_all;small;PCSS;1;0.141924024;0.000205889;0.194971881;3.38533686;1;1;1;1;0
588;1LV_all;small;PCSS;1;0.116774121;1.25E-12;6.86E-13;11.86264589;1;1;1;1;0
589;1LV_all;small;PCSS;1;0.105726437;3.00E-06;0.009416171;5.22184875;1;1;1;1;0
590;1LV_all;small;PCSS;1;0.117416207;0.00516797;0.039753483;1.98565002;1;1;1;1;0
591;1LV_all;small;PCSS;1;0.109402953;0.245171688;0.000127948;3.591936503;1;0.997983871;0.998990918;0.997983871;0
592;1LV_all;small;PCSS;1;0.11898761;3.60E-09;7.29E-07;8.142667504;1;1;1;1;0
593;1LV_all;small;PCSS;1;0.133164942;0.000115447;0.001615131;3.636587352;1;1;1;1;0
594;1LV_all;small;PCSS;1;0.112226684;2.56E-05;4.05E-05;4.290730039;1;1;1;1;0
595;1LV_all;small;PCSS;1;0.128512326;0.000108919;1.20E-11;10.61978876;1;1;1;1;0
596;1LV_all;small;PCSS;1;0.119970579;0.258449393;3.66E-06;5.135488919;1;1;1;1;0
597;1LV_all;small;PCSS;1;0.114681162;0.001055238;0.000159794;3.495409536;1;1;1;1;0
598;1LV_all;small;PCSS;1;0.136196304;2.38E-05;2.47E-08;7.306273051;1;1;1;1;0
599;1LV_all;small;PCSS;1;0.120121393;0.000143901;1.79E-09;8.446116973;1;1;1;1;0
600;1LV_all;small;PCSS;1;0.139450922;0.176030494;0.090507258;0.742286597;1;1;1;1;0
601;1LV_all;small;sim;1;0.4081028;0.07838901;0.048497229;1.013253079;1;1;1;1;0
602;1LV_all;small;sim;1;0.442604667;0.588430092;0.004029146;2.093757;1;1;1;1;0
603;1LV_all;small;sim;1;0.395783503;0.440765479;0.000312204;3.204531541;1;1;1;1;0
604;1LV_all;small;sim;1;0.337089513;0.094722163;0.469094815;0.722518398;1;1;1;1;0
605;1LV_all;small;sim;1;0.375324672;0.374225111;0.100287361;0.697723801;1;1;1;1;0
606;1LV_all;small;sim;1;0.393709547;0.000728056;0.006229017;2.836805219;1;1;1;1;0
607;1LV_all;small;sim;1;0.406529032;0.591751605;0.000296096;3.227537464;1;1;1;1;0
608;1LV_all;small;sim;1;0.358166086;0.000576027;0.780148496;2.938527164;1;1;1;1;0
609;1LV_all;small;sim;1;0.424858319;0.82906217;0.032093379;1.192554559;1;1;1;1;0
610;1LV_all;small;sim;1;0.458055934;0.128531813;0.178615567;0.589959371;1;1;1;1;0
611;1LV_all;small;sim;1;0.417112645;0.567833318;0.001529248;2.514492083;1;1;1;1;0
612;1LV_all;small;sim;1;0.397741797;0.001171425;0.006967405;2.630255516;1;1;1;1;0
613;1LV_all;small;sim;1;0.505261825;0.187117414;0.374278311;0.426855798;1;1;1;1;0
614;1LV_all;small;sim;1;0.386155012;0.157358284;0.003982091;2.098858824;1;1;1;1;0
615;1LV_all;small;sim;1;0.379457673;0.99554321;1.11E-16;15.65364703;1;1;1;1;0
616;1LV_all;small;sim;1;0.361935533;0.875137908;1.13E-11;10.64589156;1;1;1;1;0
617;1LV_all;small;sim;1;0.432216172;0.588490257;0.000520577;2.982485028;1;1;1;1;0
618;1LV_all;small;sim;1;0.396530043;0.022749105;0.842517468;1.342005689;1;1;1;1;0
619;1LV_all;small;sim;1;0.442484119;0.552284226;6.82E-05;3.86518563;1;1;1;1;0
620;1LV_all;small;sim;1;0.441117859;0.080238409;0.008350632;1.777250659;1;1;1;1;0
621;1LV_all;small;sim;1;0.35421054;0.213427352;4.86E-05;4.012333735;1;1;1;1;0
622;1LV_all;small;sim;1;0.418768573;0.044214289;0.07210401;1.053407359;1;1;1;1;0
623;1LV_all;small;sim;1;0.36102415;0.803375694;0.000108767;3.662472854;1;1;1;1;0
624;1LV_all;small;sim;1;0.450319562;0.040711221;0.437680002;1.089255877;1;1;1;1;0
625;1LV_all;small;sim;1;0.478568845;0.078246119;0.226726199;0.805507199;1;1;1;1;0
626;1LV_all;small;sim;1;0.409269206;0.549654643;0.040289396;1.093779248;1;1;1;1;0
627;1LV_all;small;sim;1;0.460921697;0.684963477;5.01E-06;4.999132278;1;1;1;1;0
628;1LV_all;small;sim;1;0.473131306;0.000237909;0.84303018;3.322559133;1;1;1;1;0
629;1LV_all;small;sim;1;0.46610978;0.05011438;0.237557592;0.999007643;1;1;1;1;0
630;1LV_all;small;sim;1;0.383339405;0.002000995;0.609554988;2.397724001;1;1;1;1;0
631;1LV_all;small;sim;1;0.485038956;0.819552645;0.0237865;1.322639461;1;1;1;1;0
632;1LV_all;small;sim;1;0.408002399;0.928922369;0.104675968;0.679123019;1;1;1;1;0
633;1LV_all;small;sim;1;0.392541439;0.735020669;0.000139738;3.553655481;1;1;1;1;0
634;1LV_all;small;sim;1;0.402405112;0.338127042;7.79E-05;3.807432547;1;1;1;1;0
635;1LV_all;small;sim;1;0.403329638;0.460985588;4.55E-05;4.040958608;1;1;1;1;0
636;1LV_all;small;sim;1;0.40786272;0.553663709;0.000131798;3.579061184;1;1;1;1;0
637;1LV_all;small;sim;1;0.392829268;0.085310563;0.001596703;2.495745863;1;1;1;1;0
638;1LV_all;small;sim;1;0.429426895;0.220988131;0.112477257;0.647905288;1;1;1;1;0
639;1LV_all;small;sim;1;0.420326679;0.039197263;0.000474664;3.02258371;1;1;1;1;0
640;1LV_all;small;sim;1;0.38861411;0.105280693;0.061061479;0.913202685;1;1;1;1;0
641;1LV_all;small;sim;1;0.43732544;0.659381387;0.002078827;2.381151655;1;1;1;1;0
642;1LV_all;small;sim;1;0.408376008;0.000953251;3.35E-07;6.173925197;1;1;1;1;0
643;1LV_all;small;sim;1;0.440181307;0.893079068;0.011754588;1.628762593;1;1;1;1;0
644;1LV_all;small;sim;1;0.493269403;0.270146427;0.081825245;0.78608269;1;1;1;1;0
645;1LV_all;small;sim;1;0.36895154;0.047216579;0.003418017;2.165195786;1;1;1;1;0
646;1LV_all;small;sim;1;0.466763449;0.371378842;0.50604289;0.129152847;1;1;1;1;0
647;1LV_all;small;sim;1;0.374835716;0.999688993;1.03E-10;9.68613278;1;1;1;1;0
648;1LV_all;small;sim;1;0.44272382;0.319116309;0.000131901;3.578721916;1;1;1;1;0
649;1LV_all;small;sim;1;0.513883074;0.163194814;0.033302445;1.176493885;1;1;1;1;0
650;1LV_all;small;sim;1;0.43826318;0.475320174;0.454422839;0.041509854;1;1;1;1;0
651;1LV_all;small;sim;1;0.346983054;0.83508444;0.007656961;1.814913569;1;1;1;1;0
652;1LV_all;small;sim;1;0.447528095;0.411226525;0.337305383;0.170946732;1;1;1;1;0
653;1LV_all;small;sim;1;0.48209749;0.477437207;0.003661049;2.135364463;1;1;1;1;0
654;1LV_all;small;sim;1;0.387704307;0.109088384;0.159487735;0.661191496;1;1;1;1;0
655;1LV_all;small;sim;1;0.41362867;0.002361434;0.683561766;2.325794192;1;1;1;1;0
656;1LV_all;small;sim;1;0.439894829;0.00455825;0.09782697;2.040171864;1;1;1;1;0
657;1LV_all;small;sim;1;0.422807323;0.412740234;5.45E-07;5.962573502;1;1;1;1;0
658;1LV_all;small;sim;1;0.459152368;0.387352134;0.298093595;0.22461736;1;1;1;1;0
659;1LV_all;small;sim;1;0.459577166;0.961422585;9.32E-05;3.729554092;1;1;1;1;0
660;1LV_all;small;sim;1;0.440135085;0.766683544;0.000452739;3.043122097;1;1;1;1;0
661;1LV_all;small;sim;1;0.360109278;0.03188974;0.253187578;1.195319026;1;1;1;1;0
662;1LV_all;small;sim;1;0.377533054;0.245506989;0.037575559;1.124064554;1;1;1;1;0
663;1LV_all;small;sim;1;0.39995637;0.25822203;1.42E-05;4.54668166;1;1;1;1;0
664;1LV_all;small;sim;1;0.369983333;3.50E-05;0.000323801;4.15490196;1;1;1;1;0
665;1LV_all;small;sim;1;0.388758838;0.660916119;0.212066998;0.372496916;1;1;1;1;0
666;1LV_all;small;sim;1;0.406315363;0.841183967;0.017576192;1.454045216;1;1;1;1;0
667;1LV_all;small;sim;1;0.455671496;0.307021607;0.496080275;0.211801064;1;1;1;1;0
668;1LV_all;small;sim;1;0.451352683;0.595184562;0.028079623;1.250578732;1;1;1;1;0
669;1LV_all;small;sim;1;0.430835932;0.751906975;0.337455924;0.170752948;1;1;1;1;0
670;1LV_all;small;sim;1;0.404477934;0.019374457;0.000191518;3.416760407;1;1;1;1;0
671;1LV_all;small;sim;1;0.38261463;0.906465636;0.01145984;1.63979145;1;1;1;1;0
672;1LV_all;small;sim;1;0.345763578;0.999371052;2.54E-08;7.294136288;1;1;1;1;0
673;1LV_all;small;sim;1;0.351677362;0.001301856;6.91E-07;5.859491957;1;1;1;1;0
674;1LV_all;small;sim;1;0.396925596;0.003145401;0.228416639;2.201293984;1;1;1;1;0
675;1LV_all;small;sim;1;0.481443546;0.094356068;0.412037716;0.72420017;1;1;1;1;0
676;1LV_all;small;sim;1;0.370860436;0.936079303;2.35E-05;4.327902142;1;1;1;1;0
677;1LV_all;small;sim;1;0.398207566;0.946503772;8.31E-08;6.779368981;1;1;1;1;0
678;1LV_all;small;sim;1;0.414720086;0.411236117;0.000300872;3.220588231;1;1;1;1;0
679;1LV_all;small;sim;1;0.43371132;0.81939902;0.00118696;2.624533921;1;1;1;1;0
680;1LV_all;small;sim;1;0.395776818;0.004593555;0.212477886;2.036821084;1;1;1;1;0
681;1LV_all;small;sim;1;0.403672897;0.997440417;0.00159123;2.497237046;1;1;1;1;0
682;1LV_all;small;sim;1;0.397942499;0.537634566;0.00024507;3.309679854;1;1;1;1;0
683;1LV_all;small;sim;1;0.490248848;0.50716797;3.03E-05;4.217527376;1;1;1;1;0
684;1LV_all;small;sim;1;0.399628445;0.119657011;3.83E-06;5.11577123;1;1;1;1;0
685;1LV_all;small;sim;1;0.455736098;0.001333379;0.000530984;2.97388857;1;1;1;1;0
686;1LV_all;small;sim;1;0.419554832;0.338581459;0.016300234;1.486776165;1;1;1;1;0
687;1LV_all;small;sim;1;0.455815345;0.180005093;0.735852184;0.443685211;1;1;1;1;0
688;1LV_all;small;sim;1;0.456306438;0.035225172;0.012758245;1.593179067;1;1;1;1;0
689;1LV_all;small;sim;1;0.440832423;0.78935498;0.01195712;1.621343417;1;1;1;1;0
690;1LV_all;small;sim;1;0.427056141;0.073606962;0.023877906;1.320973766;1;1;1;1;0
691;1LV_all;small;sim;1;0.348764713;0.007461974;0.003435534;2.162975753;1;1;1;1;0
692;1LV_all;small;sim;1;0.410580885;0.000483293;0.364326442;3.014759499;1;1;1;1;0
693;1LV_all;small;sim;1;0.447645095;0.626668306;1.38E-07;6.559090918;1;1;1;1;0
694;1LV_all;small;sim;1;0.375530542;0.007666471;0.493108197;1.814374507;1;1;1;1;0
695;1LV_all;small;sim;1;0.52567543;0.077751485;0.056165739;0.949498527;1;1;1;1;0
696;1LV_all;small;sim;1;0.444446101;0.917659829;7.39E-05;3.830325566;1;1;1;1;0
697;1LV_all;small;sim;1;0.493922538;0.670640955;0.122327216;0.611446912;1;1;1;1;0
698;1LV_all;small;sim;1;0.41939734;0.00457752;0.124040806;2.038339754;1;1;1;1;0
699;1LV_all;small;sim;1;0.422247536;0.054229494;0.199500812;0.964734452;1;1;1;1;0
700;1LV_all;small;sim;1;0.430537496;0.438665754;0.000380587;3.118516055;1;1;1;1;0
701;1LV_all;small;Trim;1;0.011695956;0.000419176;0.002199212;3.076573595;1;0.725806452;0.841121495;0.725806452;0
702;1LV_all;small;Trim;1;0.027367662;0.385866307;0.002401514;2.318484882;1;0.776209677;0.87400681;0.776209677;0
703;1LV_all;small;Trim;1;0.02486591;0.03434421;8.61E-06;4.763966853;1;0.685483871;0.813397129;0.685483871;0
704;1LV_all;small;Trim;1;0.029986893;0.006685823;0.01478966;1.873815129;1;0.760080645;0.863688431;0.760080645;0
705;1LV_all;small;Trim;1;0.015170149;0.001312685;0.006318451;2.580809482;1;0.774193548;0.872727273;0.774193548;0
706;1LV_all;small;Trim;1;0.027710121;2.07E-06;0.020582371;5.382999659;1;0.723790323;0.839766082;0.723790323;0
707;1LV_all;small;Trim;1;0.035222317;0.003247309;0.001832521;2.435921044;1;0.75;0.857142857;0.75;0
708;1LV_all;small;Trim;1;0.025570732;1.74E-07;0.265085575;6.458420756;1;0.739919355;0.850521437;0.739919355;0
709;1LV_all;small;Trim;1;0.035525084;0.097036863;3.69E-05;4.131943638;1;0.669354839;0.801932367;0.669354839;0
710;1LV_all;small;Trim;1;0.022458906;2.21E-06;0.002732619;5.354577731;1;0.772177419;0.871444824;0.772177419;0
711;1LV_all;small;Trim;1;0.031723022;0.024241791;1.91E-07;6.417936637;1;0.776209677;0.87400681;0.776209677;0
712;1LV_all;small;Trim;1;0.027252437;5.94E-05;0.004230945;3.925183559;1;0.75;0.857142857;0.75;0
713;1LV_all;small;Trim;1;0.037830672;1.64E-05;0.010164936;4.484126156;1;0.743951613;0.853179191;0.743951613;0
714;1LV_all;small;Trim;1;0.023330017;0.000885817;0.0018297;2.751625994;1;0.741935484;0.851851852;0.741935484;0
715;1LV_all;small;Trim;1;0.030554006;0.385717986;8.21E-08;6.784626847;1;0.782258065;0.877828054;0.782258065;0
716;1LV_all;small;Trim;1;0.028642191;0.235667698;1.91E-07;6.417936637;1;0.798387097;0.887892377;0.798387097;0
717;1LV_all;small;Trim;1;0.029279001;0.00049094;0.002586654;3.007941586;1;0.786290323;0.880361174;0.786290323;0
718;1LV_all;small;Trim;1;0.022975406;9.16E-09;0.066866887;7.737074531;1;0.75;0.857142857;0.75;0
719;1LV_all;small;Trim;1;0.025206266;0.000906888;0.000117885;3.627511457;1;0.715725806;0.834312573;0.715725806;0
720;1LV_all;small;Trim;1;0.026407508;2.70E-06;0.000426701;5.26760624;1;0.754032258;0.859770115;0.754032258;0
721;1LV_all;small;Trim;1;0.022724105;0.162204457;5.05E-08;6.995678626;1;0.780241935;0.876557191;0.780241935;0
722;1LV_all;small;Trim;1;0.016567918;9.24E-06;0.002356323;4.733298033;1;0.77016129;0.870159453;0.77016129;0
723;1LV_all;small;Trim;1;0.013749518;0.748036386;5.50E-11;9.958607315;1;0.79233871;0.884139483;0.79233871;0
724;1LV_all;small;Trim;1;0.029792877;7.43E-05;0.297187092;3.827981191;1;0.713709677;0.832941176;0.713709677;0
725;1LV_all;small;Trim;1;0.015800629;0.006121135;0.000763529;2.816144467;1;0.77016129;0.870159453;0.77016129;0
726;1LV_all;small;Trim;1;0.022380781;0.011282719;0.002483632;2.303882758;1;0.77016129;0.870159453;0.77016129;0
727;1LV_all;small;Trim;1;0.02504905;0.158935942;2.64E-07;6.277366077;1;0.72983871;0.843822844;0.72983871;0
728;1LV_all;small;Trim;1;0.029663009;8.67E-05;0.607086821;3.760950907;1;0.760080645;0.863688431;0.760080645;0
729;1LV_all;small;Trim;1;0.032857147;0.001152575;0.007327336;2.637300809;1;0.745967742;0.854503464;0.745967742;0
730;1LV_all;small;Trim;1;0.013706271;0.000100478;0.082429154;3.696899022;1;0.784274194;0.879096045;0.784274194;0
731;1LV_all;small;Trim;1;0.029101382;0.011217718;0.00011643;3.632905107;1;0.764112903;0.866285714;0.764112903;0
732;1LV_all;small;Trim;1;0.029514272;0.606489347;0.136009393;0.565401102;1;0.756048387;0.861079219;0.756048387;0
733;1LV_all;small;Trim;1;0.023561355;0.008474541;0.001722885;2.462713714;1;0.77016129;0.870159453;0.77016129;0
734;1LV_all;small;Trim;1;0.025422791;0.096058632;0.002347868;2.328296328;1;0.754032258;0.859770115;0.754032258;0
735;1LV_all;small;Trim;1;0.033112135;0.001832885;0.000384777;3.1137609;1;0.772177419;0.871444824;0.772177419;0
736;1LV_all;small;Trim;1;0.025200347;0.037814704;2.55E-07;6.292429824;1;0.766129032;0.867579909;0.766129032;0
737;1LV_all;small;Trim;1;0.015018077;1.51E-06;0.000183461;5.519993057;1;0.754032258;0.859770115;0.754032258;0
738;1LV_all;small;Trim;1;0.017895811;0.005593778;0.085653284;1.951264778;1;0.737903226;0.849187935;0.737903226;0
739;1LV_all;small;Trim;1;0.021037385;1.66E-05;0.001693848;4.478861916;1;0.77016129;0.870159453;0.77016129;0
740;1LV_all;small;Trim;1;0.019519895;0.014247223;3.04E-06;5.216096421;1;0.768145161;0.868871152;0.768145161;0
741;1LV_all;small;Trim;1;0.026363404;0.043130499;0.000174613;3.45689343;1;0.758064516;0.862385321;0.758064516;0
742;1LV_all;small;Trim;1;0.024444464;1.02E-07;0.007906736;6.690369833;1;0.754032258;0.859770115;0.754032258;0
743;1LV_all;small;Trim;1;0.020098031;0.041569753;0.002717845;2.264745319;1;0.794354839;0.885393258;0.794354839;0
744;1LV_all;small;Trim;1;0.026904815;0.000165053;0.000848888;3.481346582;1;0.756048387;0.861079219;0.756048387;0
745;1LV_all;small;Trim;1;0.015873824;0.001971039;2.46E-05;4.308034897;1;0.764112903;0.866285714;0.764112903;0
746;1LV_all;small;Trim;1;0.020928278;0.064047819;0.286429829;0.892465659;1;0.733870968;0.846511628;0.733870968;0
747;1LV_all;small;Trim;1;0.019080925;0.907575876;5.21E-09;7.982132281;1;0.816532258;0.89900111;0.816532258;0
748;1LV_all;small;Trim;1;0.03118837;0.000254039;0.000468799;3.29406961;1;0.701612903;0.82464455;0.701612903;0
749;1LV_all;small;Trim;1;0.031406947;0.005749502;0.001497784;2.523520817;1;0.717741935;0.835680751;0.717741935;0
750;1LV_all;small;Trim;1;0.023723061;0.009744401;0.091559363;1.710214857;1;0.745967742;0.854503464;0.745967742;0
751;1LV_all;small;Trim;1;0.015053461;0.034541016;0.000165877;3.479183832;1;0.75;0.857142857;0.75;0
752;1LV_all;small;Trim;1;0.01249544;0.068642845;0.018384659;1.434514425;1;0.731854839;0.845168801;0.731854839;0
753;1LV_all;small;Trim;1;0.022631475;0.002112059;3.43E-08;7.163675884;1;0.747983871;0.855824683;0.747983871;0
754;1LV_all;small;Trim;1;0.032116452;0.016284885;0.00654011;1.883384951;1;0.756048387;0.861079219;0.756048387;0
755;1LV_all;small;Trim;1;0.031289522;1.46E-07;0.430743692;6.534617149;1;0.735887097;0.847851336;0.735887097;0
756;1LV_all;small;Trim;1;0.021137829;0.001708146;0.000398185;3.098885109;1;0.768145161;0.868871152;0.768145161;0
757;1LV_all;small;Trim;1;0.035868154;0.043085846;1.71E-06;5.465973894;1;0.754032258;0.859770115;0.754032258;0
758;1LV_all;small;Trim;1;0.023145528;0.001595815;0.112669414;2.495987461;1;0.762096774;0.864988558;0.762096774;0
759;1LV_all;small;Trim;1;0.038495858;0.772314939;5.66E-05;3.946153573;1;0.762096774;0.864988558;0.762096774;0
760;1LV_all;small;Trim;1;0.020855475;0.022169962;5.76E-06;4.938547521;1;0.778225806;0.875283447;0.778225806;0
761;1LV_all;small;Trim;1;0.011790606;0.008262702;0.00087398;2.75746851;1;0.776209677;0.87400681;0.776209677;0
762;1LV_all;small;Trim;1;0.017234165;0.000267393;0.001049924;3.271819971;1;0.731854839;0.845168801;0.731854839;0
763;1LV_all;small;Trim;1;0.032534356;0.001085772;0.000342544;3.16425364;1;0.715725806;0.834312573;0.715725806;0
764;1LV_all;small;Trim;1;0.01639664;2.04E-07;0.004780954;6.389339837;1;0.768145161;0.868871152;0.768145161;0
765;1LV_all;small;Trim;1;0.02768113;0.011699198;0.018352408;1.630813913;1;0.727822581;0.842473746;0.727822581;0
766;1LV_all;small;Trim;1;0.022747864;0.038932836;0.00085638;2.766303488;1;0.715725806;0.834312573;0.715725806;0
767;1LV_all;small;Trim;1;0.023627993;0.026095946;0.117646152;1.282396959;1;0.772177419;0.871444824;0.772177419;0
