id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
825;HDLVS_sporadic;large;CGGM;10;0.102797036;7.12E-11;4.71E-11;10.02607512;0.97979798;0.493638677;0.656514382;0.493638677;0.000226539
826;HDLVS_sporadic;large;CGGM;10;0.105312819;1.57E-09;2.11E-15;14.37480617;0.988826816;0.452685422;0.621052632;0.452685422;0.000113257
827;HDLVS_sporadic;large;CGGM;10;0.101741231;7.02E-10;4.71E-10;9.026383553;0.961538462;0.510204082;0.666666667;0.510204082;0.000453052
828;HDLVS_sporadic;large;CGGM;10;0.103631414;6.93E-06;6.99E-06;4.858291268;0.990384615;0.52284264;0.684385382;0.52284264;0.000113276
829;HDLVS_sporadic;large;CGGM;10;0.10039956;1.61E-08;3.96E-09;8.100953362;0.984771574;0.491139241;0.655405405;0.491139241;0.000169924
830;HDLVS_sporadic;large;CGGM;10;0.100092133;1.40E-07;6.42E-09;7.891099921;0.994974874;0.498740554;0.66442953;0.498740554;5.66E-05
831;HDLVS_sporadic;large;CGGM;10;0.108911194;4.43E-06;8.88E-16;14.75046979;0.979695431;0.487373737;0.650927487;0.487373737;0.000226578
832;HDLVS_sporadic;large;CGGM;10;0.108341384;1.44E-09;8.31E-10;8.779611498;0.983957219;0.468193384;0.634482759;0.468193384;0.000169904
833;HDLVS_sporadic;large;CGGM;10;0.098150077;7.76E-09;1.03E-12;11.68461009;0.989417989;0.471032746;0.638225256;0.471032746;0.000113295
834;HDLVS_sporadic;large;CGGM;10;0.103176112;2.60E-14;3.04E-10;13.28434392;1;0.462915601;0.632867133;0.462915601;0
835;HDLVS_sporadic;large;CGGM;10;0.114436126;3.22E-15;1.26E-10;14.19116178;0.994736842;0.480916031;0.648370497;0.480916031;5.66E-05
836;HDLVS_sporadic;large;CGGM;10;0.10669888;6.66E-16;1.20E-11;14.87540852;0.994505495;0.458227848;0.627383016;0.458227848;5.66E-05
837;HDLVS_sporadic;large;CGGM;10;0.10015554;1.94E-13;6.12E-13;12.41052173;0.994252874;0.441326531;0.61130742;0.441326531;5.66E-05
838;HDLVS_sporadic;large;CGGM;10;0.10162627;1.29E-10;2.17E-10;9.588865982;0.961165049;0.496240602;0.654545455;0.496240602;0.000453232
839;HDLVS_sporadic;large;CGGM;10;0.108910745;2.28E-07;8.60E-09;7.764627609;0.994652406;0.470886076;0.639175258;0.470886076;5.66E-05
840;HDLVS_sporadic;large;CGGM;10;0.108706145;1.33E-07;6.55E-14;12.88270776;1;0.503816794;0.670050761;0.503816794;0
841;HDLVS_sporadic;large;CGGM;10;0.103317896;1.35E-10;2.22E-16;15.35252978;0.971428571;0.519083969;0.676616915;0.519083969;0.000339809
842;HDLVS_sporadic;large;CGGM;10;0.09738129;1.01E-11;1.20E-09;10.69447066;0.994818653;0.492307692;0.658662093;0.492307692;5.66E-05
843;HDLVS_sporadic;large;CGGM;10;0.106331527;6.66E-16;6.66E-16;14.87540852;0.961722488;0.508860759;0.665562914;0.508860759;0.000453129
844;HDLVS_sporadic;large;CGGM;10;0.099300497;4.77E-06;9.20E-14;12.73500524;0.98;0.494949495;0.657718121;0.494949495;0.000226578
845;HDLVS_sporadic;large;CGGM;10;0.114270019;3.11E-09;7.41E-14;12.82943394;0.989071038;0.457070707;0.625215889;0.457070707;0.000113289
846;HDLVS_sporadic;large;CGGM;10;0.104977453;1.22E-11;1.29E-06;10.61185924;0.973404255;0.464467005;0.628865979;0.464467005;0.00028319
847;HDLVS_sporadic;large;CGGM;10;0.097087292;1.18E-08;9.26E-13;11.73239372;1;0.440506329;0.611599297;0.440506329;0
848;HDLVS_sporadic;large;CGGM;10;0.094687212;6.59E-06;4.61E-10;9.035692759;1;0.481108312;0.649659864;0.481108312;0
849;HDLVS_sporadic;large;CGGM;10;0.09210304;5.44E-07;4.71E-12;11.02592769;0.989637306;0.484771574;0.65076661;0.484771574;0.000113276
850;HDLVS_sporadic;large;CGGM;10;0.121338676;9.46E-13;2.22E-16;15.35252978;0.982857143;0.443298969;0.611012433;0.443298969;0.000169856
851;HDLVS_sporadic;large;CGGM;10;0.102633068;3.32E-13;9.03E-09;12.17817918;1;0.478481013;0.647260274;0.478481013;0
852;HDLVS_sporadic;large;CGGM;10;0.099207204;3.29E-06;4.28E-10;9.067459918;0.984536082;0.484771574;0.649659864;0.484771574;0.000169914
853;HDLVS_sporadic;large;CGGM;10;0.094479379;6.66E-16;5.89E-12;14.87540852;0.989247312;0.470588235;0.637781629;0.470588235;0.000113257
854;HDLVS_sporadic;large;CGGM;10;0.099173771;1.71E-12;2.11E-14;13.37480617;0.98265896;0.433673469;0.601769912;0.433673469;0.000169895
855;HDLVS_sporadic;large;CGGM;10;0.109493584;4.02E-11;1.06E-07;10.09457176;0.99;0.505102041;0.668918919;0.505102041;0.000113263
856;HDLVS_sporadic;large;CGGM;10;0.106635525;1.25E-09;1.75E-07;8.600924345;0.965346535;0.496183206;0.655462185;0.496183206;0.000396443
857;HDLVS_sporadic;large;CGGM;10;0.093772;2.22E-16;1.86E-11;15.35252978;0.989795918;0.494897959;0.659863946;0.494897959;0.000113263
858;HDLVS_sporadic;large;CGGM;10;0.098393811;6.00E-15;3.53E-07;13.92116601;0.989528796;0.477272727;0.6439523;0.477272727;0.000113289
859;HDLVS_sporadic;large;CGGM;10;0.099025154;6.23E-13;5.55E-15;13.95458977;0.989528796;0.477272727;0.6439523;0.477272727;0.000113289
860;HDLVS_sporadic;large;CGGM;10;0.096961098;1.11E-16;4.30E-08;15.65355977;0.98;0.501278772;0.663282572;0.501278772;0.000226513
861;HDLVS_sporadic;large;CGGM;10;0.106802784;0.005086913;8.10E-15;13.79023691;1;0.483544304;0.651877133;0.483544304;0
862;HDLVS_sporadic;large;CGGM;10;0.094668855;1.80E-05;4.90E-08;7.009147687;1;0.508860759;0.674496644;0.508860759;0
863;HDLVS_sporadic;large;CGGM;10;0.099208951;1.96E-05;3.89E-15;14.10949173;0.984042553;0.469543147;0.635738832;0.469543147;0.000169914
864;HDLVS_sporadic;large;CGGM;10;0.095530128;1.03E-09;3.75E-06;8.687128405;0.978378378;0.459390863;0.625215889;0.459390863;0.000226552
865;HDLVS_sporadic;large;CGGM;10;0.098662955;3.77E-14;3.47E-06;13.12208086;0.973544974;0.477922078;0.641114983;0.477922078;0.000283046
866;HDLVS_sporadic;large;CGGM;10;0.098526739;1.01E-12;5.34E-09;11.69356494;0.994350282;0.444444444;0.614310646;0.444444444;5.66E-05
867;HDLVS_sporadic;large;CGGM;10;0.097978605;1.00E-07;5.21E-06;6.698142646;0.994708995;0.478371501;0.64604811;0.478371501;5.66E-05
868;HDLVS_sporadic;large;CGGM;10;0.098615173;1.11E-16;4.22E-11;15.65355977;0.970149254;0.496183206;0.656565657;0.496183206;0.000339809
869;HDLVS_sporadic;large;CGGM;10;0.103379225;2.01E-05;9.10E-15;13.73974592;0.989417989;0.472222222;0.639316239;0.472222222;0.000113289
870;HDLVS_sporadic;large;CGGM;10;0.099806848;6.66E-16;1.11E-16;15.65355977;0.994708995;0.47715736;0.644939966;0.47715736;5.66E-05
871;HDLVS_sporadic;large;CGGM;10;0.095964461;3.90E-07;4.84E-09;8.013900498;0.994845361;0.486146096;0.653130288;0.486146096;5.66E-05
872;HDLVS_sporadic;large;CGGM;10;0.097356118;1.32E-05;1.76E-08;7.453931833;0.984375;0.474874372;0.640677966;0.474874372;0.000169952
873;HDLVS_sporadic;large;CGGM;10;0.103366921;9.39E-06;1.20E-09;8.620877486;0.984375;0.485861183;0.65060241;0.485861183;0.000169866
874;HDLVS_sporadic;large;CGGM;10;0.104441418;3.33E-16;2.30E-09;15.17643852;0.963350785;0.469387755;0.631217839;0.469387755;0.000396421
875;HDLVS_sporadic;large;CGGM;10;0.105215792;0.000285141;3.33E-10;9.176386408;0.978494624;0.45959596;0.625429553;0.45959596;0.000226578
876;HDLVS_sporadic;large;CGGM;10;0.103472805;0.001194558;1.26E-11;10.59967498;0.977777778;0.446700508;0.613240418;0.446700508;0.000226552
877;HDLVS_sporadic;large;CGGM;10;0.098560484;7.47E-07;3.17E-11;10.19842548;0.994680851;0.471032746;0.639316239;0.471032746;5.66E-05
878;HDLVS_sporadic;large;CGGM;10;0.100916036;6.94E-07;1.85E-06;5.857313986;0.983516484;0.454314721;0.621527778;0.454314721;0.000169914
879;HDLVS_sporadic;large;CGGM;10;0.107021489;1.70E-07;2.19E-14;13.35909355;0.994594595;0.470588235;0.638888889;0.470588235;5.66E-05
880;HDLVS_sporadic;large;CGGM;10;0.095883989;2.05E-08;2.76E-12;11.25788399;0.994535519;0.466666667;0.635253054;0.466666667;5.66E-05
881;HDLVS_sporadic;large;CGGM;10;0.113333336;2.33E-15;3.01E-12;14.33134048;0.969543147;0.486005089;0.647457627;0.486005089;0.000339809
882;HDLVS_sporadic;large;CGGM;10;0.103822589;1.43E-06;3.78E-10;9.121522127;0.988888889;0.449494949;0.618055556;0.449494949;0.000113289
883;HDLVS_sporadic;large;CGGM;10;0.107489314;3.96E-13;1.22E-15;14.61216709;0.975490196;0.502525253;0.663333333;0.502525253;0.000283222
884;HDLVS_sporadic;large;CGGM;10;0.102861435;9.13E-14;1.01E-08;12.73868796;0.985436893;0.511335013;0.673300166;0.511335013;0.000169943
885;HDLVS_sporadic;large;CGGM;10;0.09270638;1.84E-07;1.50E-06;6.433189311;0.990384615;0.518891688;0.680991736;0.518891688;0.000113295
886;HDLVS_sporadic;large;CGGM;10;0.104952507;7.52E-13;1.89E-15;14.42311085;0.984536082;0.483544304;0.648556876;0.483544304;0.000169924
887;HDLVS_sporadic;large;CGGM;10;0.095779192;2.61E-06;3.92E-13;12.10615431;0.995121951;0.513853904;0.677740864;0.513853904;5.66E-05
888;HDLVS_sporadic;large;CGGM;10;0.094557999;6.83E-14;5.13E-07;12.86468466;0.984375;0.482142857;0.647260274;0.482142857;0.000169895
889;HDLVS_sporadic;large;CGGM;10;0.104006052;6.36E-11;1.30E-06;9.895329366;0.994475138;0.458015267;0.6271777;0.458015267;5.66E-05
890;HDLVS_sporadic;large;CGGM;10;0.097670046;1.45E-10;5.17E-11;9.985640089;0.984848485;0.498721228;0.662139219;0.498721228;0.000169885
891;HDLVS_sporadic;large;CGGM;10;0.110764639;3.79E-10;3.48E-05;9.120260004;0.984375;0.478481013;0.6439523;0.478481013;0.000169924
892;HDLVS_sporadic;large;CGGM;10;0.095232462;1.07E-09;1.94E-13;12.41151554;1;0.486146096;0.654237288;0.486146096;0
893;HDLVS_sporadic;large;CGGM;10;0.096086539;9.51E-10;5.55E-16;14.95458977;0.994871795;0.496163683;0.662116041;0.496163683;5.66E-05
894;HDLVS_sporadic;large;CGGM;10;0.095405926;8.97E-12;1.25E-08;10.74641724;0.994845361;0.493606138;0.65982906;0.493606138;5.66E-05
895;HDLVS_sporadic;large;CGGM;10;0.105627278;4.30E-09;1.30E-10;9.585625654;0.988888889;0.455242967;0.623467601;0.455242967;0.000113257
896;HDLVS_sporadic;large;CGGM;10;0.099362691;1.19E-14;2.73E-07;13.624176;0.989795918;0.496163683;0.660988075;0.496163683;0.000113257
897;HDLVS_sporadic;large;CGGM;10;0.116280951;9.99E-15;6.38E-10;13.69931727;0.968421053;0.467005076;0.630136986;0.467005076;0.000339828
898;HDLVS_sporadic;large;CGGM;10;0.098803426;5.63E-12;3.49E-07;10.94841478;0.989583333;0.47979798;0.646258503;0.47979798;0.000113289
899;HDLVS_sporadic;large;CGGM;10;0.094750656;1.55E-13;5.74E-08;12.50960866;0.977777778;0.44556962;0.612173913;0.44556962;0.000226565
900;HDLVS_sporadic;large;CGGM;10;0.106278378;7.72E-11;2.24E-12;11.34950031;0.984848485;0.492424242;0.656565657;0.492424242;0.000169933
901;HDLVS_sporadic;large;gLASSO;25;0.021199944;0.003342941;1.96E-05;4.406713933;0.100358423;0.574358974;0.170861937;0.574358974;0.113703284
902;HDLVS_sporadic;large;gLASSO;28;0.018352;0.025330868;8.87E-10;8.751046385;0.106983655;0.634760705;0.183106267;0.634760705;0.119158217
903;HDLVS_sporadic;large;gLASSO;24;0.023714752;2.27E-05;1.02E-06;5.690369833;0.122588523;0.633838384;0.205443012;0.633838384;0.10176164
904;HDLVS_sporadic;large;gLASSO;25;0.019813258;0.024197448;1.34E-05;4.571865206;0.112225406;0.601023018;0.189134809;0.601023018;0.105272099
905;HDLVS_sporadic;large;gLASSO;27;0.020163634;0.071721591;5.80E-14;12.93554201;0.110247027;0.613231552;0.186894145;0.613231552;0.110154613
906;HDLVS_sporadic;large;gLASSO;29;0.016933986;0.001252587;1.96E-07;6.406713933;0.092983211;0.546835443;0.158940397;0.546835443;0.119342962
907;HDLVS_sporadic;large;gLASSO;23;0.021067439;5.98E-05;2.83E-09;8.247183569;0.11529834;0.658974359;0.196258114;0.658974359;0.111664779
908;HDLVS_sporadic;large;gLASSO;24;0.019636954;0.000645876;7.17E-09;7.843450849;0.105078809;0.615384615;0.179506358;0.615384615;0.115741789
909;HDLVS_sporadic;large;gLASSO;28;0.024125686;0.000346097;5.96E-07;5.923723745;0.11525744;0.61928934;0.194344883;0.61928934;0.106082918
910;HDLVS_sporadic;large;gLASSO;25;0.020209511;0.006590432;7.72E-09;7.811352704;0.09938704;0.574683544;0.169466219;0.574683544;0.116510903
911;HDLVS_sporadic;large;gLASSO;28;0.019466534;0.056601355;3.95E-08;7.102372909;0.106535363;0.611825193;0.181471597;0.611825193;0.113017383
912;HDLVS_sporadic;large;gLASSO;24;0.018989743;0.000334911;3.37E-08;7.171340103;0.102597974;0.594387755;0.174990612;0.594387755;0.115415109
913;HDLVS_sporadic;large;gLASSO;23;0.018352176;0.002037221;8.50E-08;6.769551079;0.106736658;0.62244898;0.182225541;0.62244898;0.115641636
914;HDLVS_sporadic;large;gLASSO;27;0.019039723;0.000170445;0.008195617;3.467385739;0.104166667;0.615577889;0.178181818;0.615577889;0.119363245
915;HDLVS_sporadic;large;gLASSO;28;0.019541331;1.08E-05;1.61E-08;7.492144128;0.099128992;0.608142494;0.170470756;0.608142494;0.123010704
916;HDLVS_sporadic;large;gLASSO;25;0.020751482;8.19E-05;1.44E-06;5.540607512;0.104099493;0.570707071;0.176081028;0.570707071;0.110173332
917;HDLVS_sporadic;large;gLASSO;27;0.019194327;1.01E-06;0.393085687;5.694648631;0.101293103;0.601023018;0.173367761;0.601023018;0.118070106
918;HDLVS_sporadic;large;gLASSO;25;0.021641398;5.43E-06;1.21E-07;6.616184634;0.098541759;0.57622739;0.168301887;0.57622739;0.115495669
919;HDLVS_sporadic;large;gLASSO;27;0.019937136;0.003038723;4.92E-06;5.007004902;0.10702802;0.589873418;0.18118196;0.589873418;0.11011045
920;HDLVS_sporadic;large;gLASSO;27;0.018968376;1.17E-10;2.50E-07;9.630784143;0.0995671;0.577889447;0.169867061;0.577889447;0.117833673
921;HDLVS_sporadic;large;gLASSO;26;0.021206342;0.00012121;4.77E-05;4.020451625;0.112014453;0.631043257;0.190257;0.631043257;0.111343943
922;HDLVS_sporadic;large;gLASSO;25;0.018648374;0.001212345;0.002025017;2.615343779;0.104130809;0.611111111;0.177941176;0.611111111;0.117933613
923;HDLVS_sporadic;large;gLASSO;25;0.02013617;0.000103932;0.002594181;3.68222072;0.10797491;0.611675127;0.183549124;0.611675127;0.112766198
924;HDLVS_sporadic;large;gLASSO;24;0.020627711;0.006475849;2.61E-06;5.282329497;0.11827957;0.638888889;0.199605523;0.638888889;0.106831313
925;HDLVS_sporadic;large;gLASSO;26;0.020871364;0.000146931;4.92E-08;7.007004902;0.118620038;0.638676845;0.200079713;0.638676845;0.105623832
926;HDLVS_sporadic;large;gLASSO;28;0.019791095;0.029930135;5.95E-08;6.924453039;0.102104792;0.583120205;0.173780488;0.583120205;0.113539838
927;HDLVS_sporadic;large;gLASSO;25;0.02180707;5.31E-05;2.01E-05;4.395773947;0.106746371;0.637755102;0.182882224;0.637755102;0.118473213
928;HDLVS_sporadic;large;gLASSO;29;0.021832435;0.064903626;0.003671547;2.134120912;0.111900533;0.639593909;0.19047619;0.639593909;0.11327594
929;HDLVS_sporadic;large;gLASSO;30;0.018646475;0.026505023;1.73E-05;4.460923901;0.10042735;0.594936709;0.171846435;0.594936709;0.11922968
930;HDLVS_sporadic;large;gLASSO;24;0.0206841;2.04E-06;0.000152283;5.389339837;0.103097345;0.586901763;0.175385773;0.586901763;0.114824676
931;HDLVS_sporadic;large;gLASSO;24;0.020817573;0.014889867;3.85E-06;5.113509275;0.094748124;0.558080808;0.161993769;0.558080808;0.119604622
932;HDLVS_sporadic;large;gLASSO;26;0.019213162;1.28E-05;0.000744408;4.591760035;0.09815688;0.582697201;0.168011739;0.582697201;0.11915954
933;HDLVS_sporadic;large;gLASSO;25;0.020253922;0.054759487;4.64E-10;9.032452024;0.111159547;0.64231738;0.189520624;0.64231738;0.115504447
934;HDLVS_sporadic;large;gLASSO;21;0.020310477;0.004581086;3.80E-05;4.119186408;0.099169943;0.58056266;0.169402985;0.58056266;0.116767654
935;HDLVS_sporadic;large;gLASSO;26;0.020307561;0.159992818;3.18E-14;13.19654288;0.101626016;0.572519084;0.172612198;0.572519084;0.112646542
936;HDLVS_sporadic;large;gLASSO;25;0.021377889;0.006643266;1.08E-08;7.665546249;0.109825278;0.612658228;0.186261305;0.612658228;0.111101671
937;HDLVS_sporadic;large;gLASSO;24;0.020502261;0.141275808;1.31E-10;9.581698709;0.095860566;0.56122449;0.163751396;0.56122449;0.117510477
938;HDLVS_sporadic;large;gLASSO;24;0.020964262;6.50E-05;0.001004918;3.886056648;0.107142857;0.586466165;0.181184669;0.586466165;0.110475327
939;HDLVS_sporadic;large;gLASSO;24;0.019083176;0.000483471;0.001168456;3.014599575;0.113906679;0.630379747;0.19294847;0.630379747;0.109713962
940;HDLVS_sporadic;large;gLASSO;30;0.02080129;0.07840329;6.96E-10;8.856360765;0.11118378;0.648854962;0.189838079;0.648854962;0.115449963
941;HDLVS_sporadic;large;gLASSO;26;0.02182296;0.00076592;1.83E-10;9.436518915;0.109180036;0.623409669;0.185817217;0.623409669;0.11321289
942;HDLVS_sporadic;large;gLASSO;26;0.021674842;0.419247158;5.97E-06;4.922995673;0.099378882;0.574358974;0.169440242;0.574358974;0.114949037
943;HDLVS_sporadic;large;gLASSO;23;0.021634347;0.000524483;4.88E-09;8.010550182;0.106348843;0.587341772;0.180089268;0.587341772;0.110421977
944;HDLVS_sporadic;large;gLASSO;24;0.020284801;2.96E-05;0.000121708;4.227678293;0.107764107;0.641414141;0.184525972;0.641414141;0.119123145
945;HDLVS_sporadic;large;gLASSO;25;0.019422945;0.00031436;0.000247613;3.305196562;0.100174216;0.580808081;0.170876672;0.580808081;0.117027303
946;HDLVS_sporadic;large;gLASSO;25;0.020969503;6.58E-05;3.22E-15;14.19111413;0.112815884;0.634517766;0.191570881;0.634517766;0.111350249
947;HDLVS_sporadic;large;gLASSO;25;0.020474412;1.61E-06;0.002014012;5.492144128;0.110755149;0.612658228;0.187596899;0.612658228;0.110053809
948;HDLVS_sporadic;large;gLASSO;23;0.019100234;0.012253814;1.99E-11;10.40011693;0.106935123;0.602015113;0.181610942;0.602015113;0.1130686
949;HDLVS_sporadic;large;gLASSO;27;0.017173432;0.024175539;1.93E-06;5.413412695;0.098180279;0.588832487;0.168298876;0.588832487;0.120695514
950;HDLVS_sporadic;large;gLASSO;28;0.022224783;0.002415069;0.000146261;3.533841466;0.107670319;0.582474227;0.181745074;0.582474227;0.10604688
951;HDLVS_sporadic;large;gLASSO;25;0.020237408;0.000998721;1.08E-06;5.665546249;0.11025641;0.653164557;0.188665448;0.653164557;0.117926933
952;HDLVS_sporadic;large;gLASSO;26;0.023551393;0.001474021;6.91E-06;4.859491957;0.115819209;0.624365482;0.195393169;0.624365482;0.106366108
953;HDLVS_sporadic;large;gLASSO;26;0.019977672;0.008435103;2.53E-10;9.295849483;0.112328767;0.62915601;0.190623789;0.62915601;0.110085509
954;HDLVS_sporadic;large;gLASSO;27;0.022936835;0.000113528;1.19E-11;10.62342304;0.108715596;0.604591837;0.184292379;0.604591837;0.110035112
955;HDLVS_sporadic;large;gLASSO;24;0.021015198;0.000822863;6.37E-06;4.894830572;0.100754549;0.579081633;0.171644612;0.579081633;0.114735531
956;HDLVS_sporadic;large;gLASSO;26;0.021018445;0.017172645;4.12E-06;5.084072788;0.107600342;0.641221374;0.184277879;0.641221374;0.118366653
957;HDLVS_sporadic;large;gLASSO;23;0.01957006;1.31E-07;6.12E-05;6.581698709;0.107946716;0.599489796;0.182950564;0.599489796;0.10997848
958;HDLVS_sporadic;large;gLASSO;25;0.022220108;3.03E-06;1.86E-05;5.217527376;0.105332746;0.603535354;0.179362101;0.603535354;0.114988105
959;HDLVS_sporadic;large;gLASSO;30;0.019638522;0.045381587;1.37E-08;7.562249437;0.114826221;0.659090909;0.195578868;0.659090909;0.113968506
960;HDLVS_sporadic;large;gLASSO;24;0.019914268;0.058102517;1.52E-09;8.517126416;0.105286344;0.611253197;0.179631717;0.611253197;0.115012175
961;HDLVS_sporadic;large;gLASSO;27;0.020428863;0.01635485;0.016482373;1.485323439;0.107526882;0.607594937;0.182717929;0.607594937;0.112829227
962;HDLVS_sporadic;large;gLASSO;26;0.019952632;0.003842045;1.14E-08;7.642065153;0.106013363;0.602531646;0.18030303;0.602531646;0.113678845
963;HDLVS_sporadic;large;gLASSO;26;0.019078929;1.27E-05;9.81E-05;4.595166283;0.107495881;0.662436548;0.184975195;0.662436548;0.122734481
964;HDLVS_sporadic;large;gLASSO;27;0.022248471;0.006122537;1.30E-07;6.585026652;0.100452489;0.563451777;0.170506912;0.563451777;0.112596285
965;HDLVS_sporadic;large;gLASSO;26;0.018650251;0.001313963;6.96E-08;6.856360765;0.098239513;0.587012987;0.168311301;0.587012987;0.117435607
966;HDLVS_sporadic;large;gLASSO;26;0.019057163;0.00047329;3.92E-06;5.105683937;0.108792497;0.585858586;0.183508009;0.585858586;0.107652657
967;HDLVS_sporadic;large;gLASSO;26;0.019830115;0.05600644;8.27E-07;5.781464495;0.1048639;0.597964377;0.178435839;0.597964377;0.113609333
968;HDLVS_sporadic;large;gLASSO;23;0.024344673;2.74E-08;2.34E-08;7.329754147;0.120952381;0.646310433;0.203770558;0.646310433;0.104547771
969;HDLVS_sporadic;large;gLASSO;29;0.019697137;0.000197095;2.40E-08;7.318758763;0.09647651;0.580808081;0.165467626;0.580808081;0.122012009
970;HDLVS_sporadic;large;gLASSO;25;0.021267912;9.39E-05;4.44E-06;5.051587034;0.106025222;0.576142132;0.179092702;0.576142132;0.108405075
971;HDLVS_sporadic;large;gLASSO;26;0.023161717;0.400967156;1.19E-08;7.623423043;0.117418729;0.609571788;0.196908055;0.609571788;0.103041976
972;HDLVS_sporadic;large;gLASSO;27;0.020965328;2.14E-05;7.43E-06;4.827981191;0.108724832;0.610552764;0.184580327;0.610552764;0.112848402
973;HDLVS_sporadic;large;gLASSO;24;0.021040991;1.03E-09;0.000183969;8.68613278;0.106097293;0.619537275;0.181168953;0.619537275;0.11497084
974;HDLVS_sporadic;large;gLASSO;20;0.020983321;0.000482074;4.19E-10;9.076755981;0.105636929;0.607142857;0.179962193;0.607142857;0.114112584
975;HDLVS_sporadic;large;gLASSO;25;0.018545589;0.459299367;1.46E-06;5.534617149;0.105356746;0.598484848;0.179172179;0.598484848;0.113996828
976;HDLVS_sporadic;large;gLASSO;25;0.019063497;0.012602866;1.52E-06;5.517126416;0.098967298;0.583756345;0.16924209;0.583756345;0.118599909
977;HDLVS_sporadic;large;gLASSO;26;0.020911757;0.003031012;2.57E-06;5.289036881;0.105871886;0.599496222;0.179962193;0.599496222;0.113861667
978;HDLVS_sporadic;large;gLASSO;27;0.01985321;2.23E-05;1.44E-09;8.540607512;0.105856833;0.61928934;0.180807707;0.61928934;0.116730856
979;HDLVS_sporadic;large;gLASSO;28;0.017610269;0.005101893;1.97E-07;6.404503778;0.099616858;0.598465473;0.17080292;0.598465473;0.119768956
980;HDLVS_sporadic;large;gLASSO;27;0.021957592;0.004223489;3.85E-06;5.113509275;0.11291866;0.605128205;0.190322581;0.605128205;0.104983012
981;HDLVS_sporadic;large;gLASSO;26;0.01974748;0.00055895;1.58E-08;7.500312917;0.104297225;0.592875318;0.177388656;0.592875318;0.11332616
982;HDLVS_sporadic;large;gLASSO;27;0.020895783;0.208518248;1.44E-05;4.540607512;0.108346896;0.588383838;0.182996269;0.588383838;0.108615611
983;HDLVS_sporadic;large;gLASSO;27;0.022685053;3.32E-06;2.93E-09;8.232102384;0.114150943;0.611111111;0.192368839;0.611111111;0.106378158
984;HDLVS_sporadic;large;gLASSO;26;0.022474282;0.000787923;2.72E-12;11.2644011;0.114479638;0.637279597;0.194092827;0.637279597;0.110859344
985;HDLVS_sporadic;large;gLASSO;22;0.022432237;0.000523937;0.00100837;2.979690935;0.113494191;0.639798489;0.192789374;0.639798489;0.112388829
986;HDLVS_sporadic;large;gLASSO;27;0.022285409;2.07E-05;2.40E-05;4.382999659;0.104336043;0.584810127;0.177079341;0.584810127;0.112319456
987;HDLVS_sporadic;large;gLASSO;26;0.022438099;1.02E-06;8.73E-06;5.690369833;0.118659842;0.64231738;0.200314218;0.64231738;0.107290546
988;HDLVS_sporadic;large;gLASSO;26;0.021112363;0.096945472;1.57E-06;5.503070352;0.104110813;0.594387755;0.177186312;0.594387755;0.113546268
989;HDLVS_sporadic;large;gLASSO;26;0.019266627;0.027971476;0.00022404;3.34864444;0.115211521;0.651399491;0.195793499;0.651399491;0.111343943
990;HDLVS_sporadic;large;gLASSO;27;0.021666146;1.30E-05;1.82E-05;4.585026652;0.111629976;0.641943734;0.190187536;0.641943734;0.113115125
991;HDLVS_sporadic;large;gLASSO;25;0.022290211;3.30E-05;0.000353918;4.180456064;0.104138245;0.579746835;0.176561295;0.579746835;0.111583121
992;HDLVS_sporadic;large;gLASSO;22;0.021824929;0.035994584;7.78E-07;5.807990407;0.112440191;0.591939547;0.18898271;0.591939547;0.105081289
993;HDLVS_sporadic;large;gLASSO;26;0.021549449;0.066578762;7.24E-05;3.839231438;0.106238698;0.601023018;0.180560891;0.601023018;0.111954244
994;HDLVS_sporadic;large;gLASSO;25;0.02360965;1.14E-05;2.89E-05;4.642065153;0.105525362;0.595907928;0.179299731;0.595907928;0.111840988
995;HDLVS_sporadic;large;gLASSO;23;0.022283498;0.028923328;1.49E-09;8.525783736;0.10936779;0.606138107;0.185301016;0.606138107;0.109292712
996;HDLVS_sporadic;large;gLASSO;24;0.021086769;1.53E-07;0.010195056;6.514278574;0.113572102;0.616368286;0.191802626;0.616368286;0.106517923
997;HDLVS_sporadic;large;gLASSO;26;0.020461676;1.29E-06;5.69E-05;5.588380294;0.100575986;0.576142132;0.17125613;0.576142132;0.114975079
998;HDLVS_sporadic;large;gLASSO;28;0.020739415;0.038294285;3.86E-05;4.1123827;0.099914966;0.593434343;0.171033479;0.593434343;0.119916166
999;HDLVS_sporadic;large;gLASSO;27;0.021572381;0.000409218;7.22E-10;8.840432807;0.102564103;0.567088608;0.173710741;0.567088608;0.111016709
1000;HDLVS_sporadic;large;gLASSO;27;0.019921746;0.000110963;2.28E-10;9.341035157;0.108010801;0.606060606;0.183346066;0.606060606;0.112269174
1001;HDLVS_sporadic;large;gLPCA;25;0.072856298;3.26E-06;8.46E-10;8.771416194;0.972677596;0.456410256;0.621291449;0.456410256;0.000283126
1002;HDLVS_sporadic;large;gLPCA;28;0.059094281;0.013461106;1.89E-06;5.422047743;0.995049505;0.506297229;0.671118531;0.506297229;5.66E-05
1003;HDLVS_sporadic;large;gLPCA;24;0.074682928;1.37E-11;5.21E-06;10.56109178;0.974874372;0.48989899;0.65210084;0.48989899;0.000283222
