id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
36;HDLVS_sporadic;small;CGGM;12;0.117024524;8.57E-10;8.05E-09;8.765746056;0.63043478;0.852941176;0.725;0.852941176;0.03556485
37;HDLVS_sporadic;small;CGGM;12;0.095096956;1.33E-13;1.63E-12;12.57365533;0.57142857;0.631578947;0.6;0.631578947;0.03797468
38;HDLVS_sporadic;small;CGGM;13;0.123883779;9.97E-07;5.55E-05;5.700137261;0.625;0.789473684;0.69767442;0.789473684;0.03797468
39;HDLVS_sporadic;small;CGGM;14;0.088573249;4.76E-11;1.54E-11;10.51189057;0.59574468;0.736842105;0.65882353;0.736842105;0.04008439
40;HDLVS_sporadic;small;CGGM;11;0.109487975;1.11E-16;1.35E-08;15.65355978;0.44262295;0.75;0.55670103;0.75;0.07142857
41;HDLVS_sporadic;small;CGGM;9;0.089283621;2.87E-09;2.20E-08;8.240698023;0.79487179;0.837837838;0.81578947;0.837837838;0.01684211
42;HDLVS_sporadic;small;CGGM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;HDLVS_sporadic;small;CGGM;11;0.107464329;0.002166711;2.74E-11;10.26047797;0.725;0.805555556;0.76315789;0.805555556;0.02310924
44;HDLVS_sporadic;small;CGGM;9;0.119558227;3.11E-15;9.24E-14;14.20640181;0.57777778;0.787878788;0.66666667;0.787878788;0.03966597
45;HDLVS_sporadic;small;CGGM;14;0.100192938;3.51E-11;1.24E-13;12.60434168;0.57692308;0.769230769;0.65934066;0.769230769;0.04651163
46;HDLVS_sporadic;small;CGGM;13;0.099052889;0.001149092;0.000541369;2.96547638;0.7;0.717948718;0.70886076;0.717948718;0.02536998
47;HDLVS_sporadic;small;CGGM;12;0.099834233;8.88E-16;1.18E-13;14.7504698;0.65909091;0.725;0.69047619;0.725;0.03177966
48;HDLVS_sporadic;small;CGGM;12;0.102122689;2.63E-09;0.002766018;8.27961145;0.62222222;0.756756757;0.68292683;0.756756757;0.03578947
49;HDLVS_sporadic;small;CGGM;12;0.113259103;1.47E-12;1.07E-05;11.53298596;0.71111111;0.842105263;0.77108434;0.842105263;0.02742616
50;HDLVS_sporadic;small;CGGM;12;0.087318294;4.44E-16;3.92E-13;15.05149979;0.59459459;0.647058824;0.61971831;0.647058824;0.03138075
51;HDLVS_sporadic;small;CGGM;12;0.098419165;1.26E-09;3.28E-08;8.599595341;0.70454545;0.775;0.73809524;0.775;0.02754237
52;HDLVS_sporadic;small;CGGM;11;0.083428537;1.11E-16;1.56E-10;15.65355978;0.72222222;0.684210526;0.7027027;0.684210526;0.02109705
53;HDLVS_sporadic;small;CGGM;12;0.109867187;1.14E-09;2.59E-08;8.642286928;0.70731707;0.783783784;0.74358974;0.783783784;0.02526316
54;HDLVS_sporadic;small;CGGM;12;0.104964783;3.12E-05;9.29E-14;12.7308343;0.55813953;0.6;0.57831325;0.6;0.04025424
55;HDLVS_sporadic;small;CGGM;12;0.107273782;3.15E-11;5.55E-16;14.95458978;0.58333333;0.756756757;0.65882353;0.756756757;0.04210526
56;HDLVS_sporadic;small;CGGM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
57;HDLVS_sporadic;small;CGGM;11;0.086785672;0.1581492;2.02E-09;8.394474737;0.66666667;0.702702703;0.68421053;0.702702703;0.02736842
58;HDLVS_sporadic;small;CGGM;11;0.126349781;7.75E-08;7.71E-06;6.809439727;0.59574468;0.736842105;0.65882353;0.736842105;0.04008439
59;HDLVS_sporadic;small;CGGM;12;0.10854421;8.11E-08;9.98E-14;12.69980008;0.65957447;0.837837838;0.73809524;0.837837838;0.03368421
60;HDLVS_sporadic;small;CGGM;13;0.103813326;5.44E-15;8.16E-07;13.96336368;0.65306122;0.842105263;0.73563218;0.842105263;0.03586498
61;HDLVS_sporadic;small;CGGM;12;0.119655543;7.66E-15;3.66E-09;13.81471068;0.60465116;0.666666667;0.63414634;0.666666667;0.0359408
62;HDLVS_sporadic;small;CGGM;10;0.098046566;1.04E-12;1.69E-14;13.47171619;0.65853659;0.794117647;0.72;0.794117647;0.0292887
63;HDLVS_sporadic;small;CGGM;13;0.121488993;2.60E-07;5.55E-16;14.95458978;0.6122449;0.857142857;0.71428571;0.857142857;0.03983229
64;HDLVS_sporadic;small;CGGM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;HDLVS_sporadic;small;CGGM;12;0.112729715;0.000954069;9.99E-16;14.69931727;0.66666667;0.756756757;0.70886076;0.756756757;0.02947368
66;HDLVS_sporadic;small;CGGM;11;0.100238338;0.005585961;4.82E-10;9.015967479;0.64285714;0.710526316;0.675;0.710526316;0.03164557
67;HDLVS_sporadic;small;CGGM;12;0.117000841;1.11E-15;3.44E-15;14.65355978;0.625;0.789473684;0.69767442;0.789473684;0.03797468
68;HDLVS_sporadic;small;CGGM;13;0.103880675;6.84E-05;0.01773424;3.863629419;0.93939394;0.861111111;0.89855072;0.861111111;0.004201681
69;HDLVS_sporadic;small;CGGM;11;0.116439352;3.77E-15;2.24E-13;14.12208089;0.93103448;0.72972973;0.81818182;0.72972973;0.004210526
70;HDLVS_sporadic;small;CGGM;11;0.095209277;4.82E-05;3.96E-09;8.101385051;0.5625;0.710526316;0.62790698;0.710526316;0.0443038
71;HDLVS_sporadic;small;CGGM;13;0.127606493;3.30E-09;5.85E-10;8.932092919;0.81081081;0.833333333;0.82191781;0.833333333;0.01470588
72;HDLVS_sporadic;small;CGGM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
73;HDLVS_sporadic;small;CGGM;11;0.111398005;3.18E-05;8.76E-11;9.756273086;0.78947368;0.769230769;0.77922078;0.769230769;0.01691332
74;HDLVS_sporadic;small;CGGM;13;0.099653229;4.03E-09;1.38E-05;8.093479534;0.75;0.771428571;0.76056338;0.771428571;0.01886792
75;HDLVS_sporadic;small;CGGM;13;0.114406103;4.44E-16;3.92E-09;15.05149979;0.59322034;0.897435897;0.71428571;0.897435897;0.05073996
76;HDLVS_sporadic;small;CGGM;12;0.100097354;1.51E-09;5.74E-12;10.93974174;0.64444444;0.743589744;0.69047619;0.743589744;0.03382664
77;HDLVS_sporadic;small;CGGM;13;0.118657021;4.52E-12;3.80E-09;11.04385867;0.58928571;0.825;0.6875;0.825;0.04872881
78;HDLVS_sporadic;small;CGGM;14;0.104177515;6.21E-13;6.76E-14;12.8689425;0.52727273;0.852941176;0.65168539;0.852941176;0.05439331
79;HDLVS_sporadic;small;CGGM;10;0.100545949;0.000450633;6.96E-08;6.856365944;0.74358974;0.763157895;0.75324675;0.763157895;0.02109705
80;HDLVS_sporadic;small;CGGM;12;0.104778734;0.03519396;0.001121898;2.649016631;0.61363636;0.794117647;0.69230769;0.794117647;0.03556485
81;HDLVS_sporadic;small;CGGM;11;0.102404467;1.96E-13;8.73E-12;12.40632324;0.56862745;0.725;0.63736264;0.725;0.04661017
82;HDLVS_sporadic;small;CGGM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
83;HDLVS_sporadic;small;CGGM;11;0.08934674;1.33E-14;1.36E-10;13.57437841;0.7173913;0.868421053;0.78571429;0.868421053;0.02742616
84;HDLVS_sporadic;small;CGGM;12;0.107727588;8.46E-11;7.52E-06;9.771707407;0.71428571;0.657894737;0.68493151;0.657894737;0.02109705
85;HDLVS_sporadic;small;CGGM;13;0.108095238;6.38E-10;1.67E-14;13.47746839;0.43636364;0.666666667;0.52747253;0.666666667;0.06512605
86;HDLVS_sporadic;small;CGGM;11;0.124917654;2.84E-12;4.83E-12;11.24632182;0.65;0.722222222;0.68421053;0.722222222;0.02941176
87;HDLVS_sporadic;small;CGGM;12;0.145786659;2.98E-10;2.72E-12;11.26512116;0.57142857;0.8;0.66666667;0.8;0.04402516
88;HDLVS_sporadic;small;CGGM;13;0.11737088;1.69E-06;4.08E-08;7.087991582;0.82051282;0.820512821;0.82051282;0.820512821;0.01479915
89;HDLVS_sporadic;small;CGGM;12;0.09351242;1.09E-13;4.26E-07;12.66322097;0.61538462;0.820512821;0.7032967;0.820512821;0.0422833
90;HDLVS_sporadic;small;CGGM;13;0.079667204;3.48E-10;3.52E-14;13.15250051;0.74193548;0.621621622;0.67647059;0.621621622;0.01684211
91;HDLVS_sporadic;small;CGGM;13;0.106710345;7.88E-07;7.11E-15;13.84737982;0.65116279;0.756756757;0.7;0.756756757;0.03157895
92;HDLVS_sporadic;small;CGGM;12;0.099748495;9.05E-13;1.78E-10;11.74245548;0.56862745;0.763157895;0.65168539;0.763157895;0.0464135
93;HDLVS_sporadic;small;CGGM;12;0.113140862;4.03E-05;2.71E-08;7.265722117;0.58333333;0.736842105;0.65116279;0.736842105;0.04219409
94;HDLVS_sporadic;small;CGGM;11;0.107062544;1.91E-09;7.99E-09;8.418237109;0.65;0.722222222;0.68421053;0.722222222;0.02941176
95;HDLVS_sporadic;small;CGGM;13;0.097235245;8.55E-11;8.42E-12;10.77381036;0.71428571;0.857142857;0.77922078;0.857142857;0.02515723
96;HDLVS_sporadic;small;CGGM;10;0.098043163;3.73E-13;4.89E-08;12.12709121;0.68888889;0.794871795;0.73809524;0.794871795;0.02959831
97;HDLVS_sporadic;small;CGGM;11;0.109138018;1.81E-11;6.42E-11;10.44049915;0.675;0.710526316;0.69230769;0.710526316;0.02742616
98;HDLVS_sporadic;small;CGGM;10;0.096491036;1.06E-10;2.34E-12;11.32975099;0.625;0.657894737;0.64102564;0.657894737;0.03164557
99;HDLVS_sporadic;small;CGGM;14;0.100845123;3.31E-05;1.60E-12;11.49351174;0.6097561;0.714285714;0.65789474;0.714285714;0.03354298
100;HDLVS_sporadic;small;CGGM;10;0.109260082;1.23E-13;4.22E-12;12.60862835;0.67567568;0.675675676;0.67567568;0.675675676;0.02526316
101;HDLVS_sporadic;small;gLASSO;11;0.097915696;7.58E-05;9.99E-15;13.69940452;0.136904762;0.696969697;0.228855721;0.696969697;0.302713987
102;HDLVS_sporadic;small;gLASSO;9;0.098550419;0.931000594;5.31E-10;8.973875483;0.131578947;0.657894737;0.219298246;0.657894737;0.348101266
103;HDLVS_sporadic;small;gLASSO;12;0.087422548;6.61E-11;0.003030612;9.878768545;0.148148148;0.631578947;0.24;0.631578947;0.291139241
104;HDLVS_sporadic;small;gLASSO;12;0.102031861;9.46E-07;2.60E-06;5.723078868;0.149253731;0.810810811;0.25210084;0.810810811;0.36
105;HDLVS_sporadic;small;gLASSO;12;0.101838764;0.003361631;1.19E-07;6.623423043;0.152631579;0.763157895;0.254385965;0.763157895;0.339662447
106;HDLVS_sporadic;small;gLASSO;11;0.109926359;8.66E-15;1.38E-07;13.76145211;0.135;0.75;0.228813559;0.75;0.363445378
107;HDLVS_sporadic;small;gLASSO;12;0.097339334;2.16E-10;1.74E-13;12.45842076;0.163841808;0.805555556;0.272300469;0.805555556;0.31092437
108;HDLVS_sporadic;small;gLASSO;12;0.110150416;7.54E-12;6.74E-13;11.87031011;0.160220994;0.783783784;0.266055046;0.783783784;0.32
109;HDLVS_sporadic;small;gLASSO;11;0.10034556;4.44E-16;4.69E-09;15.05158703;0.194805195;0.789473684;0.3125;0.789473684;0.261603376
110;HDLVS_sporadic;small;gLASSO;13;0.108366074;5.88E-15;1.10E-13;13.92959268;0.14516129;0.72972973;0.242152466;0.72972973;0.334736842
111;HDLVS_sporadic;small;gLASSO;11;0.096385051;7.66E-08;7.26E-08;6.838033384;0.162921348;0.783783784;0.269767442;0.783783784;0.313684211
112;HDLVS_sporadic;small;gLASSO;12;0.094324905;5.76E-09;2.84E-06;7.938547521;0.16875;0.72972973;0.274111675;0.72972973;0.28
113;HDLVS_sporadic;small;gLASSO;11;0.10512403;1.39E-12;1.11E-16;15.65364703;0.17791411;0.828571429;0.292929293;0.828571429;0.280922432
114;HDLVS_sporadic;small;gLASSO;10;0.089704186;4.77E-08;1.74E-13;12.45842076;0.147727273;0.702702703;0.244131455;0.702702703;0.315789474
115;HDLVS_sporadic;small;gLASSO;12;0.096446982;2.70E-07;0.000653343;6.26760624;0.12254902;0.694444444;0.208333333;0.694444444;0.37605042
116;HDLVS_sporadic;small;gLASSO;13;0.115277309;8.99E-15;2.22E-16;15.35261703;0.148514851;0.769230769;0.248962656;0.769230769;0.363636364
117;HDLVS_sporadic;small;gLASSO;14;0.118295082;6.50E-10;1.08E-05;8.886056648;0.144385027;0.72972973;0.241071429;0.72972973;0.336842105
118;HDLVS_sporadic;small;gLASSO;11;0.106190749;3.13E-12;7.47E-05;11.20342567;0.179190751;0.815789474;0.293838863;0.815789474;0.299578059
119;HDLVS_sporadic;small;gLASSO;12;0.107946095;6.83E-13;0.000144997;11.8645493;0.151219512;0.794871795;0.254098361;0.794871795;0.367864693
120;HDLVS_sporadic;small;gLASSO;11;0.105464405;3.88E-09;3.49E-14;13.15614458;0.179012346;0.828571429;0.294416244;0.828571429;0.278825996
121;HDLVS_sporadic;small;gLASSO;12;0.103444238;9.93E-07;5.38E-13;11.96818773;0.139534884;0.648648649;0.229665072;0.648648649;0.311578947
122;HDLVS_sporadic;small;gLASSO;12;0.099126876;1.45E-11;8.60E-08;10.537602;0.134408602;0.714285714;0.226244344;0.714285714;0.337526205
123;HDLVS_sporadic;small;gLASSO;10;0.098469355;1.36E-05;3.55E-15;14.14874165;0.142156863;0.783783784;0.2406639;0.783783784;0.368421053
124;HDLVS_sporadic;small;gLASSO;13;0.098296084;6.09E-07;2.08E-07;6.380906669;0.157608696;0.763157895;0.261261261;0.763157895;0.327004219
125;HDLVS_sporadic;small;gLASSO;11;0.098447179;0.002912938;4.02E-06;5.094743951;0.171270718;0.794871795;0.281818182;0.794871795;0.317124736
126;HDLVS_sporadic;small;gLASSO;10;0.099949364;6.69E-09;4.63E-08;7.873543887;0.173684211;0.846153846;0.288209607;0.846153846;0.33192389
127;HDLVS_sporadic;small;gLASSO;11;0.102463425;8.33E-15;2.84E-14;13.778325;0.155080214;0.805555556;0.260089686;0.805555556;0.331932773
128;HDLVS_sporadic;small;gLASSO;11;0.103089357;7.61E-08;0.000806405;6.817585348;0.16;0.777777778;0.265402844;0.777777778;0.308823529
129;HDLVS_sporadic;small;gLASSO;12;0.114787093;7.74E-10;2.92E-12;11.23358715;0.147727273;0.65;0.240740741;0.65;0.31779661
130;HDLVS_sporadic;small;gLASSO;11;0.082113824;0.011498189;1.11E-08;7.653647026;0.126315789;0.666666667;0.212389381;0.666666667;0.348739496
131;HDLVS_sporadic;small;gLASSO;13;0.109048019;1.11E-06;1.49E-14;13.52578374;0.155339806;0.842105263;0.262295082;0.842105263;0.367088608
132;HDLVS_sporadic;small;gLASSO;13;0.091144023;5.73E-05;0.269330231;3.940815382;0.147727273;0.722222222;0.245283019;0.722222222;0.31512605
133;HDLVS_sporadic;small;gLASSO;13;0.087570393;0.110734034;9.41E-14;12.72538038;0.162162162;0.789473684;0.269058296;0.789473684;0.327004219
134;HDLVS_sporadic;small;gLASSO;12;0.10778415;1.77E-08;0.002394278;7.450996738;0.118918919;0.628571429;0.2;0.628571429;0.341719078
135;HDLVS_sporadic;small;gLASSO;12;0.095429571;1.44E-10;3.92E-12;11.10568394;0.124352332;0.685714286;0.210526316;0.685714286;0.354297694
136;HDLVS_sporadic;small;gLASSO;12;0.110483008;1.21E-14;2.76E-13;13.61618463;0.130208333;0.735294118;0.221238938;0.735294118;0.349372385
137;HDLVS_sporadic;small;gLASSO;12;0.100366193;1.49E-08;0.000953054;7.525783736;0.155555556;0.736842105;0.256880734;0.736842105;0.320675105
138;HDLVS_sporadic;small;gLASSO;13;0.126620315;0.007007617;0.011302419;1.853399647;0.167664671;0.736842105;0.273170732;0.736842105;0.293248945
139;HDLVS_sporadic;small;gLASSO;14;0.101594686;6.60E-10;1.09E-11;10.66154351;0.168367347;0.868421053;0.282051282;0.868421053;0.343881857
140;HDLVS_sporadic;small;gLASSO;11;0.110014243;9.48E-06;2.22E-16;15.35261703;0.172619048;0.805555556;0.284313725;0.805555556;0.292016807
141;HDLVS_sporadic;small;gLASSO;9;0.096120736;3.79E-10;0.000715274;9.120330794;0.133004926;0.72972973;0.225;0.72972973;0.370526316
142;HDLVS_sporadic;small;gLASSO;12;0.108275994;4.69E-10;3.82E-11;10.11690664;0.139303483;0.736842105;0.234309623;0.736842105;0.364978903
143;HDLVS_sporadic;small;gLASSO;11;0.101779331;0.011234469;2.81E-10;9.250263684;0.165745856;0.833333333;0.276497696;0.833333333;0.317226891
144;HDLVS_sporadic;small;gLASSO;9;0.111645892;6.66E-16;7.11E-15;14.87549578;0.163120567;0.696969697;0.264367816;0.696969697;0.246346555
145;HDLVS_sporadic;small;gLASSO;14;0.104893823;1.33E-14;1.90E-07;13.57511836;0.183431953;0.794871795;0.298076923;0.794871795;0.291754757
146;HDLVS_sporadic;small;gLASSO;13;0.095724633;0.014237049;0.000409035;3.087209533;0.187165775;0.897435897;0.309734513;0.897435897;0.321353066
147;HDLVS_sporadic;small;gLASSO;12;0.098396724;1.55E-14;5.30E-05;13.50863831;0.141361257;0.675;0.233766234;0.675;0.347457627
148;HDLVS_sporadic;small;gLASSO;12;0.102843597;5.92E-10;2.34E-06;8.926648298;0.151832461;0.783783784;0.254385965;0.783783784;0.341052632
149;HDLVS_sporadic;small;gLASSO;12;0.099264038;9.98E-14;6.94E-10;12.69983946;0.158163265;0.815789474;0.264957265;0.815789474;0.348101266
150;HDLVS_sporadic;small;gLASSO;13;0.115016541;1.42E-06;0.000615565;5.54668166;0.154362416;0.638888889;0.248648649;0.638888889;0.264705882
151;HDLVS_sporadic;small;gLASSO;12;0.079754316;3.69E-05;2.94E-07;6.230622674;0.178807947;0.794117647;0.291891892;0.794117647;0.259414226
152;HDLVS_sporadic;small;gLASSO;12;0.103407757;1.87E-13;0.004435217;12.4271284;0.176165803;0.85;0.291845494;0.85;0.336864407
153;HDLVS_sporadic;small;gLASSO;11;0.090182385;1.68E-11;2.71E-11;10.47366072;0.160714286;0.710526316;0.262135922;0.710526316;0.297468354
154;HDLVS_sporadic;small;gLASSO;12;0.09117169;5.30E-06;0.006373639;4.974694135;0.169491525;0.810810811;0.280373832;0.810810811;0.309473684
155;HDLVS_sporadic;small;gLASSO;12;0.108982892;3.25E-11;3.55E-15;14.14874165;0.150753769;0.75;0.251046025;0.75;0.358050847
156;HDLVS_sporadic;small;gLASSO;12;0.112539866;1.83E-07;1.12E-12;11.64975198;0.142857143;0.702702703;0.237442922;0.702702703;0.328421053
157;HDLVS_sporadic;small;gLASSO;15;0.101114902;1.76E-08;3.20E-14;13.19382003;0.150259067;0.805555556;0.253275109;0.805555556;0.344537815
158;HDLVS_sporadic;small;gLASSO;11;0.089164086;0.000939687;6.24E-05;3.903785415;0.12962963;0.567567568;0.211055276;0.567567568;0.296842105
159;HDLVS_sporadic;small;gLASSO;11;0.107738413;4.39E-07;3.60E-06;6.056505484;0.13592233;0.736842105;0.229508197;0.736842105;0.375527426
160;HDLVS_sporadic;small;gLASSO;12;0.100379474;2.21E-11;2.33E-15;14.33161408;0.144186047;0.837837838;0.246031746;0.837837838;0.387368421
161;HDLVS_sporadic;small;gLASSO;13;0.093133546;7.77E-16;1.77E-11;14.80854899;0.186046512;0.842105263;0.304761905;0.842105263;0.29535865
162;HDLVS_sporadic;small;gLASSO;12;0.120454158;9.82E-06;7.77E-16;14.80854899;0.14213198;0.717948718;0.237288136;0.717948718;0.357293869
163;HDLVS_sporadic;small;gLASSO;10;0.085359801;1.77E-10;1.40E-12;11.55284197;0.133757962;0.617647059;0.219895288;0.617647059;0.284518828
164;HDLVS_sporadic;small;gLASSO;13;0.124727345;2.18E-05;1.94E-09;8.411168274;0.147959184;0.828571429;0.251082251;0.828571429;0.350104822
165;HDLVS_sporadic;small;gLASSO;11;0.099419079;5.38E-07;0.000544407;5.968187729;0.154285714;0.710526316;0.253521127;0.710526316;0.312236287
166;HDLVS_sporadic;small;gLASSO;12;0.102391257;0.000160813;0.000471057;3.49264885;0.169811321;0.72972973;0.275510204;0.72972973;0.277894737
167;HDLVS_sporadic;small;gLASSO;11;0.087934457;6.83E-06;2.12E-06;5.372634143;0.16969697;0.736842105;0.275862069;0.736842105;0.289029536
168;HDLVS_sporadic;small;gLASSO;12;0.101651821;2.98E-09;5.62E-07;8.22475374;0.131067961;0.710526316;0.221311475;0.710526316;0.377637131
169;HDLVS_sporadic;small;gLASSO;13;0.104475436;0.001785254;0.001003161;2.697599365;0.184782609;0.944444444;0.309090909;0.944444444;0.31512605
170;HDLVS_sporadic;small;gLASSO;11;0.109523732;1.36E-06;0.000147974;5.565431096;0.147727273;0.702702703;0.244131455;0.702702703;0.315789474
171;HDLVS_sporadic;small;gLASSO;11;0.097555333;0.024136852;8.12E-09;7.789413975;0.163043478;0.789473684;0.27027027;0.789473684;0.324894515
172;HDLVS_sporadic;small;gLASSO;13;0.11088027;0.006935121;0.00160645;2.493102791;0.113207547;0.666666667;0.193548387;0.666666667;0.394957983
173;HDLVS_sporadic;small;gLASSO;12;0.109196977;6.72E-10;3.23E-10;9.189767482;0.170103093;0.825;0.282051282;0.825;0.341101695
174;HDLVS_sporadic;small;gLASSO;11;0.107532143;6.13E-07;1.25E-10;9.602059991;0.164772727;0.743589744;0.269767442;0.743589744;0.310782241
175;HDLVS_sporadic;small;gLASSO;13;0.099364605;4.37E-12;3.25E-14;13.18708664;0.156424581;0.8;0.261682243;0.8;0.316561845
176;HDLVS_sporadic;small;gLASSO;13;0.112412565;2.76E-13;1.07E-11;12.25806092;0.125;0.641025641;0.209205021;0.641025641;0.369978858
177;HDLVS_sporadic;small;gLASSO;12;0.091140657;2.29E-07;3.33E-16;15.17652577;0.151515152;0.769230769;0.253164557;0.769230769;0.355179704
178;HDLVS_sporadic;small;gLASSO;13;0.110550388;7.25E-09;1.78E-14;13.44855;0.187878788;0.775;0.302439024;0.775;0.283898305
179;HDLVS_sporadic;small;gLASSO;14;0.095150319;1.11E-15;3.89E-15;14.65364703;0.15060241;0.735294118;0.25;0.735294118;0.294979079
180;HDLVS_sporadic;small;gLASSO;10;0.087633383;7.77E-05;5.53E-06;4.956244873;0.157894737;0.710526316;0.258373206;0.710526316;0.303797468
181;HDLVS_sporadic;small;gLASSO;12;0.101081074;0.031874738;1.26E-05;4.598599459;0.180645161;0.823529412;0.296296296;0.823529412;0.265690377
