8813
57147
55732
2268
3075
2519
2729
4800
90529
57185
81887
22875
54467
1595
889
5893
572
51056
4267
9957
26
51384
8379
3927
29916
55365
4074
90293
3382
57679
843
8837
7035
55471
10181
381
23098
26073
23129
204
952
2288
23028
10180
84254
5965
55610
115703
4706
5166
85413
51364
10165
7982
996
6521
3052
1856
5976
8935
292
55013
5439
56919
3980
79657
6296
81691
57019
56928
80256
5577
10943
1387
9256
4353
6936
84058
54677
5244
55904
57414
30812
25998
7748
23077
26224
3683
5164
3675
7543
3920
3674
51573
55049
114881
9020
163
10127
64847
51330
4293
5898
80853
55750
221
55001
57157
9855
79017
10926
6915
3475
1352
54623
27072
60528
85477
414
8228
79602
10942
57787
8842
115098
90273
5048
9703
8522
79090
4145
974
54879
8277
113000
55692
9254
8938
115939
9091
57585
55735
29116
1870
5689
3720
6792
728642
65220
9940
9265
53616
6856
1534
9043
1951
10157
51188
84954
4257
1407
8993
4784
6482
64386
9235
5310
9862
23221
54497
7095
6224
7812
9690
5980
10178
199870
80342
29954
51534
9031
10048
51513
83932
51603
8798
7756
7384
83930
928
9918
25900
2696
51533
11188
23166
80199
3423
7752
920
10233
695
3077
22955
2534
3097
6924
11313
1185
9902
654364
10867
55727
9546
54903
51099
3730
26993
54799
51096
54476
54902
5725
23395
5286
5329
54443
58525
23637
54814
5536
23177
8491
27033
7305
57146
672
2067
933
7869
51360
4007
4057
2137
60481
240
8284
57658
55148
11183
30845
5704
23324
51629
9961
51667
5238
112611
1195
55703
23357
9604
1774
1663
50865
923
10460
23376
23649
23144
823
55
4190
10463
10903
1355
440193
10138
10771
7454
637
9782
64132
84220
23386
55349
55830
27032
3479
92745
10928
22902
6556
8540
63932
55622
147948
8685
56981
972
3082
54764
23154
25960
55734
4331
23034
864
4361
58473
1992
6683
9369
114879
9716
2273
51507
55655
57210
9921
55778
64429
57476
6050
4719
9821
23071
211
330
11215
51022
6617
51071
11171
1244
50619
51177
2730
23304
55635
25901
58528
3298
51230
10062
1890
29781
10953
11231
23633
7431
100533107
355
8635
960
3755
56895
57823
11119
4285
5583
3459
11285
9047
7444
7133
55591
5452
65980
6642
9519
56938
9774
55334
286
51106
9135
3149
23279
578
22807
2896
51306
57514
55166
6301
8498
5926
7260
10908
8100
56052
55596
10061
54480
57554
2530
55236
9846
535
8554
9497
321
5606
9168
28990
25897
8504
11345
26751
84908
7414
55789
23604
8439
159
26228
7077
5981
55773
8452
9172
26009
27175
51121
2324
54888
54455
4238
84245
4234
175
55300
259282
27430
23644
7204
1462
23274
4481
999
23517
9765
79567
11284
23035
54908
27067
54896
1497
79142
3631
5874
5685
23026
55341
10039
90326
140876
55775
84883
55812
9440
54884
822
1175
7038
10863
54165
23338
3937
54802
9820
1495
5256
54875
3309
54960
8481
22884
64848
56474
51606
5431
56204
116984
7175
23247
84062
7504
57101
57102
6322
55841
395
4134
57120
57646
9734
26262
51491
57545
50484
168850
608
92017
55173
51773
55187
10659
23196
23518
1298
4254
1161
11174
9563
9341
8863
10911
3604
4052
5954
5982
57492
81037
23327
89801
3074
79810
340533
51528
7984
9603
63933
51474
25875
9498
5733
79931
5601
84067
9709
9454
5888
