id;design;graph;method;K;srmr;node_act;node_inh;nLog10P;prec;rec;f1;tpr;fpr
855;1LV_all;large;CGGM;1;0.052797657;1.96E-07;1.78E-15;14.44943979;1;0.867112225;0.928827109;0.867112225;0
856;1LV_all;large;CGGM;2;0.057721056;1.30E-11;7.16E-08;10.58400637;1;0.846003899;0.916578669;0.846003899;0
857;1LV_all;large;CGGM;2;0.066999725;3.00E-15;6.19E-12;14.22219601;1;0.838318017;0.912048959;0.838318017;0
858;1LV_all;large;CGGM;1;0.065692562;4.79E-09;2.21E-08;8.018461092;1;0.846338067;0.916774758;0.846338067;0
859;1LV_all;large;CGGM;2;0.062303691;6.33E-14;3.56E-07;12.89768492;1;0.860595934;0.925075583;0.860595934;0
860;1LV_all;large;CGGM;1;0.053732642;2.74E-13;8.58E-08;12.26139063;1;0.868727374;0.929752928;0.868727374;0
861;1LV_all;large;CGGM;2;0.103796307;8.65E-13;4.32E-09;11.76202232;1;0.651963241;0.789319308;0.651963241;0
862;1LV_all;large;CGGM;1;0.059617427;1.05E-05;7.63E-10;8.816356817;1;0.879643553;0.935968473;0.879643553;0
863;1LV_all;large;CGGM;2;0.074286948;5.47E-10;2.01E-09;8.960635341;1;0.80395433;0.891324483;0.80395433;0
864;1LV_all;large;CGGM;1;0.07359378;5.70E-05;2.04E-09;8.388295401;1;0.824227235;0.903645356;0.824227235;0
865;1LV_all;large;CGGM;1;0.051806006;4.55E-15;1.47E-11;14.04077592;1;0.874241158;0.932901462;0.874241158;0
866;1LV_all;large;CGGM;2;0.081768025;1.01E-11;1.51E-07;10.69356494;1;0.737733222;0.84907535;0.737733222;0
867;1LV_all;large;CGGM;1;0.066046121;0.001832464;1.05E-06;5.67590667;1;0.837204121;0.911389335;0.837204121;0
868;1LV_all;large;CGGM;1;0.060391241;6.61E-10;7.24E-07;8.879090255;1;0.864327485;0.927227102;0.864327485;0
869;1LV_all;large;CGGM;2;0.063986588;1.44E-05;2.87E-08;7.241175626;1;0.835756057;0.910530627;0.835756057;0
870;1LV_all;large;CGGM;1;0.075894434;0.000309052;3.86E-06;5.111878052;1;0.820718463;0.901532532;0.820718463;0
871;1LV_all;large;CGGM;2;0.049083091;2.63E-09;1.11E-16;15.65355977;1;0.883876358;0.938359202;0.883876358;0
872;1LV_all;large;CGGM;1;0.08171722;4.03E-10;8.75E-09;9.093841025;1;0.788972431;0.882039787;0.788972431;0
873;1LV_all;large;CGGM;1;0.061471688;2.11E-10;4.44E-16;15.05149978;1;0.833249791;0.909041196;0.833249791;0
874;1LV_all;large;CGGM;2;0.095080754;5.37E-07;7.65E-09;7.815180794;1;0.660373155;0.795451496;0.660373155;0
875;1LV_all;large;CGGM;1;0.05973487;5.09E-05;2.83E-11;10.24708602;1;0.860707324;0.925139932;0.860707324;0
876;1LV_all;large;CGGM;2;0.095056193;1.28E-13;7.72E-05;12.59135397;1;0.714842662;0.833712244;0.714842662;0
877;1LV_all;large;CGGM;1;0.087048888;2.11E-15;1.22E-07;14.37480617;1;0.78245614;0.877952756;0.78245614;0
878;1LV_all;large;CGGM;2;0.050521985;0.665230049;9.45E-07;5.72375567;1;0.882038429;0.937322443;0.882038429;0
879;1LV_all;large;CGGM;2;0.081026828;1.86E-11;4.20E-10;10.42884547;1;0.799721526;0.888716965;0.799721526;0
880;1LV_all;large;CGGM;2;0.058555266;1.96E-07;3.19E-12;11.19582923;1;0.850515177;0.919219888;0.850515177;0
881;1LV_all;large;CGGM;1;0.079319374;1.05E-13;7.17E-08;12.67583617;1;0.791478697;0.883603805;0.791478697;0
882;1LV_all;large;CGGM;2;0.071981704;1.04E-08;1.14E-07;7.683707876;1;0.828181565;0.906016756;0.828181565;0
883;1LV_all;large;CGGM;1;0.06031632;6.03E-14;6.16E-08;12.91875994;1;0.853522696;0.920973558;0.853522696;0
884;1LV_all;large;CGGM;2;0.063446362;2.78E-08;1.16E-05;7.255057691;1;0.86042885;0.924979044;0.86042885;0
885;1LV_all;large;CGGM;1;0.073368317;1.11E-16;2.11E-14;15.65355977;1;0.806850459;0.893101535;0.806850459;0
886;1LV_all;large;CGGM;2;0.072027397;3.62E-08;1.87E-06;7.140036384;1;0.805123921;0.892042825;0.805123921;0
887;1LV_all;large;CGGM;1;0.050339574;1.33E-15;1.00E-11;14.57437853;1;0.894848232;0.944506496;0.894848232;0
888;1LV_all;large;CGGM;1;0.084799001;1.20E-06;3.46E-10;9.159380126;1;0.767084378;0.868192133;0.767084378;0
889;1LV_all;large;CGGM;2;0.07868835;1.28E-06;6.96E-14;12.85629223;1;0.760846561;0.864182692;0.760846561;0
890;1LV_all;large;CGGM;1;0.052017721;8.29E-09;1.44E-07;7.780425901;1;0.864717349;0.92745139;0.864717349;0
891;1LV_all;large;CGGM;2;0.060901202;8.78E-07;9.40E-06;5.755373567;1;0.857811195;0.92346434;0.857811195;0
892;1LV_all;large;CGGM;1;0.053534441;6.97E-12;2.92E-12;11.23324089;1;0.86588694;0.928123694;0.86588694;0
893;1LV_all;large;CGGM;1;0.077428432;1.87E-09;7.77E-16;14.80846173;1;0.788248399;0.881587143;0.788248399;0
894;1LV_all;large;CGGM;1;0.051858997;8.88E-16;3.40E-11;14.75046979;1;0.850181008;0.919024684;0.850181008;0
895;1LV_all;large;CGGM;1;0.046574526;1.48E-09;3.36E-10;9.172477918;1;0.890893901;0.942299196;0.890893901;0
896;1LV_all;large;CGGM;2;0.061382716;2.11E-11;8.17E-07;10.37480617;1;0.854525202;0.92155685;0.854525202;0
897;1LV_all;large;CGGM;2;0.052452394;5.19E-08;4.73E-07;6.983418817;1;0.886605402;0.939894905;0.886605402;0
898;1LV_all;large;CGGM;1;0.064564528;1.23E-05;6.15E-10;8.90978959;1;0.842383737;0.914449819;0.842383737;0
899;1LV_all;large;CGGM;1;0.050921042;3.00E-15;3.94E-13;14.22219601;1;0.884099137;0.938484732;0.884099137;0
900;1LV_all;large;CGGM;1;0.096449053;1.08E-11;7.52E-11;10.66486261;1;0.65636313;0.792535306;0.65636313;0
901;1LV_all;large;gLASSO;2;0.043759221;4.56E-12;4.22E-14;13.07365755;1;0.17443609;0.297055058;0.17443609;0
902;1LV_all;large;gLASSO;1;0.044180154;2.94E-10;5.77E-11;9.937794191;1;0.17978279;0.304772695;0.17978279;0
903;1LV_all;large;gLASSO;1;0.043395032;5.91E-13;2.61E-10;11.92738252;1;0.171985519;0.293494274;0.171985519;0
904;1LV_all;large;gLASSO;1;0.044858989;2.01E-11;2.35E-11;10.39577395;1;0.173544974;0.295761948;0.173544974;0
905;1LV_all;large;gLASSO;2;0.043431148;6.33E-14;4.22E-14;13.07365755;1;0.18535227;0.312737866;0.18535227;0
906;1LV_all;large;gLASSO;2;0.043834425;4.40E-12;8.23E-13;11.78357017;1;0.177666388;0.301726176;0.177666388;0
907;1LV_all;large;gLASSO;1;0.044364141;2.00E-11;8.95E-12;10.74714697;1;0.169479254;0.289837127;0.169479254;0
908;1LV_all;large;gLASSO;1;0.045920877;1.27E-13;4.68E-11;12.59516628;1;0.175382902;0.298426839;0.175382902;0
909;1LV_all;large;gLASSO;2;0.044326287;9.08E-06;1.51E-09;8.519993057;1;0.178835979;0.303411131;0.178835979;0
910;1LV_all;large;gLASSO;2;0.045190213;3.11E-15;6.46E-10;14.20620962;1;0.165190755;0.283542852;0.165190755;0
911;1LV_all;large;gLASSO;2;0.0452045;1.36E-13;2.36E-10;12.5654311;1;0.170620997;0.291505103;0.170620997;0
912;1LV_all;large;gLASSO;1;0.042792567;2.02E-07;1.19E-11;10.62342304;1;0.175020886;0.297902595;0.175020886;0
913;1LV_all;large;gLASSO;2;0.043114897;1.79E-12;2.11E-13;12.37468755;1;0.183291562;0.309799492;0.183291562;0
914;1LV_all;large;gLASSO;1;0.041922283;1.33E-12;1.67E-09;11.57511836;1;0.184628237;0.311706629;0.184628237;0
915;1LV_all;large;gLASSO;1;0.043347743;1.73E-10;6.19E-10;9.460923901;1;0.181063771;0.306611336;0.181063771;0
916;1LV_all;large;gLASSO;1;0.042627311;1.28E-09;2.70E-12;11.26760624;1;0.179114453;0.303811818;0.179114453;0
917;1LV_all;large;gLASSO;2;0.045658904;3.72E-09;1.01E-09;8.694648631;1;0.173071568;0.295074184;0.173071568;0
918;1LV_all;large;gLASSO;1;0.044184087;2.26E-12;4.51E-10;11.34486157;1;0.178362573;0.302729529;0.178362573;0
919;1LV_all;large;gLASSO;1;0.04624625;3.33E-16;1.46E-11;15.17652577;1;0.166471735;0.285427807;0.166471735;0
920;1LV_all;large;gLASSO;2;0.045365746;2.62E-12;1.44E-11;11.28066871;1;0.17176274;0.293169827;0.17176274;0
921;1LV_all;large;gLASSO;2;0.045542734;2.10E-14;2.73E-13;13.37675071;1;0.170704539;0.291627022;0.170704539;0
922;1LV_all;large;gLASSO;1;0.045509543;5.27E-12;1.43E-10;10.97715939;1;0.168922306;0.289022298;0.168922306;0
923;1LV_all;large;gLASSO;2;0.044176578;1.66E-10;3.90E-11;10.1079054;1;0.169757728;0.290244251;0.169757728;0
924;1LV_all;large;gLASSO;2;0.043028632;5.57E-13;4.60E-12;11.95311481;1;0.180729602;0.306132075;0.180729602;0
925;1LV_all;large;gLASSO;2;0.045808983;6.00E-15;1.37E-10;13.92081875;1;0.178056252;0.3022882;0.178056252;0
926;1LV_all;large;gLASSO;1;0.044423542;1.14E-12;1.05E-13;12.67778071;1;0.172041214;0.293575366;0.172041214;0
927;1LV_all;large;gLASSO;1;0.043491646;3.34E-12;9.48E-09;11.17522354;1;0.173879142;0.296247094;0.173879142;0
928;1LV_all;large;gLASSO;1;0.044893446;5.04E-13;4.01E-11;11.99653947;1;0.171150097;0.292276964;0.171150097;0
929;1LV_all;large;gLASSO;1;0.042034905;2.05E-09;4.55E-11;10.04095861;1;0.189390142;0.318465969;0.189390142;0
930;1LV_all;large;gLASSO;1;0.043038464;2.89E-15;8.14E-13;14.23807216;1;0.177053745;0.300842245;0.177053745;0
931;1LV_all;large;gLASSO;2;0.042899388;1.73E-10;2.19E-11;10.35852589;1;0.183235867;0.309719934;0.183235867;0
932;1LV_all;large;gLASSO;1;0.044235675;1.11E-16;4.85E-13;15.65364703;1;0.174575327;0.297256929;0.174575327;0
933;1LV_all;large;gLASSO;2;0.044230821;7.49E-12;1.95E-10;10.82448819;1;0.173879142;0.296247094;0.173879142;0
934;1LV_all;large;gLASSO;2;0.043936897;2.73E-11;2.69E-12;11.26921772;1;0.181732108;0.307569045;0.181732108;0
935;1LV_all;large;gLASSO;1;0.04368731;7.02E-12;7.10E-10;10.85263289;1;0.17507658;0.297983269;0.17507658;0
936;1LV_all;large;gLASSO;1;0.04308196;3.94E-08;1.67E-08;7.476253533;1;0.176106934;0.299474357;0.176106934;0
937;1LV_all;large;gLASSO;1;0.045412489;2.41E-10;1.13E-11;10.64589156;1;0.172765246;0.294628865;0.172765246;0
938;1LV_all;large;gLASSO;2;0.045194681;8.44E-14;2.53E-13;12.77262756;1;0.170955166;0.291992675;0.170955166;0
939;1LV_all;large;gLASSO;1;0.042066661;9.93E-10;3.27E-10;9.184422252;1;0.178223336;0.302528953;0.178223336;0
940;1LV_all;large;gLASSO;1;0.042270952;4.68E-12;1.12E-11;11.02872415;1;0.181954887;0.307888041;0.181954887;0
941;1LV_all;large;gLASSO;2;0.045830273;3.00E-15;4.72E-10;14.22184875;1;0.177081593;0.300882443;0.177081593;0
942;1LV_all;large;gLASSO;1;0.043799787;3.60E-08;6.46E-12;10.88873749;1;0.181592871;0.307369612;0.181592871;0
943;1LV_all;large;gLASSO;2;0.044499982;8.78E-13;3.32E-10;11.75547549;1;0.180729602;0.306132075;0.180729602;0
944;1LV_all;large;gLASSO;2;0.045276723;2.60E-12;1.39E-10;11.28399666;1;0.168755221;0.288777698;0.168755221;0
945;1LV_all;large;gLASSO;2;0.04421605;4.07E-12;7.59E-13;11.81872823;1;0.172013367;0.293534821;0.172013367;0
946;1LV_all;large;gLASSO;2;0.04406013;4.79E-08;1.18E-10;9.627087997;1;0.177666388;0.301726176;0.177666388;0
947;1LV_all;large;gLASSO;1;0.044344041;2.50E-09;7.80E-13;11.8068754;1;0.180924534;0.306411677;0.180924534;0
948;1LV_all;large;gLASSO;1;0.043698773;4.22E-14;6.96E-13;13.07365755;1;0.17797271;0.302167797;0.17797271;0
949;1LV_all;large;gLASSO;1;0.04245209;1.78E-15;5.29E-11;14.44855;1;0.181008076;0.306531478;0.181008076;0
950;1LV_all;large;gLASSO;1;0.043730514;2.57E-10;7.53E-09;9.289036881;1;0.179615706;0.304532578;0.179615706;0
951;1LV_all;large;gLASSO;1;0.045580544;5.46E-13;1.25E-11;11.96177736;1;0.16856029;0.288492243;0.16856029;0
952;1LV_all;large;gLASSO;1;0.043970756;1.11E-14;1.54E-10;13.65364703;1;0.183152325;0.309600584;0.183152325;0
953;1LV_all;large;gLASSO;1;0.042388046;9.53E-09;4.20E-10;9.075720714;1;0.182511835;0.308685004;0.182511835;0
954;1LV_all;large;gLASSO;1;0.044686085;1.34E-11;2.74E-13;12.26121944;1;0.175689223;0.298870177;0.175689223;0
955;1LV_all;large;gLASSO;1;0.043820133;8.28E-14;1.97E-10;12.78093967;1;0.186104149;0.313807433;0.186104149;0
956;1LV_all;large;gLASSO;1;0.045196413;2.42E-12;9.80E-09;11.31515464;1;0.179309385;0.304092186;0.179309385;0
957;1LV_all;large;gLASSO;1;0.04308397;4.89E-07;5.62E-11;9.949233689;1;0.17989418;0.304932735;0.17989418;0
958;1LV_all;large;gLASSO;1;0.046544542;1.67E-10;2.66E-12;11.27408837;1;0.174380395;0.296974296;0.174380395;0
959;1LV_all;large;gLASSO;2;0.043139287;8.81E-13;2.72E-08;11.7539941;1;0.175912002;0.29919246;0.175912002;0
960;1LV_all;large;gLASSO;2;0.042835452;1.26E-09;4.16E-10;9.079876674;1;0.181481481;0.307210031;0.181481481;0
961;1LV_all;large;gLASSO;1;0.0443976;6.29E-14;4.41E-12;12.90031936;1;0.17710944;0.30092264;0.17710944;0
962;1LV_all;large;gLASSO;2;0.043954477;4.60E-12;5.99E-10;11.03621217;1;0.183458647;0.310038119;0.183458647;0
963;1LV_all;large;gLASSO;1;0.043319173;6.24E-14;1.02E-11;12.90378541;1;0.179197995;0.303931987;0.179197995;0
964;1LV_all;large;gLASSO;2;0.044451431;4.64E-13;6.45E-09;12.03245202;1;0.17048176;0.291301865;0.17048176;0
965;1LV_all;large;gLASSO;1;0.044239722;3.64E-08;2.50E-13;12.30103;1;0.181425787;0.30713023;0.181425787;0
966;1LV_all;large;gLASSO;2;0.045538591;1.19E-11;9.29E-09;10.62342304;1;0.170509607;0.291342517;0.170509607;0
967;1LV_all;large;gLASSO;1;0.043002091;3.78E-11;6.99E-11;10.1214782;1;0.181954887;0.307888041;0.181954887;0
968;1LV_all;large;gLASSO;1;0.043512881;8.44E-14;1.18E-12;12.77262756;1;0.18128655;0.306930693;0.18128655;0
969;1LV_all;large;gLASSO;2;0.044232639;2.89E-11;6.87E-10;10.23807216;1;0.176274018;0.299715909;0.176274018;0
970;1LV_all;large;gLASSO;2;0.044337634;4.49E-09;3.69E-12;11.13194364;1;0.170314676;0.291057917;0.170314676;0
971;1LV_all;large;gLASSO;1;0.044521406;9.94E-09;2.63E-11;10.27901426;1;0.182066277;0.308047493;0.182066277;0
972;1LV_all;large;gLASSO;1;0.045812785;6.44E-15;1.54E-11;13.89008414;1;0.17048176;0.291301865;0.17048176;0
973;1LV_all;large;gLASSO;2;0.044480446;3.59E-12;2.09E-11;11.14387556;1;0.168755221;0.288777698;0.168755221;0
974;1LV_all;large;gLASSO;1;0.044118196;1.26E-13;3.82E-12;12.59859946;1;0.1732665;0.295357448;0.1732665;0
975;1LV_all;large;gLASSO;2;0.043256369;2.72E-12;1.46E-10;11.2644011;1;0.182400446;0.308525671;0.182400446;0
976;1LV_all;large;gLASSO;1;0.044059078;1.22E-11;3.75E-11;10.61261017;1;0.170398218;0.2911799;0.170398218;0
977;1LV_all;large;gLASSO;2;0.045020697;3.65E-08;9.39E-11;9.726304412;1;0.179337232;0.304132231;0.179337232;0
978;1LV_all;large;gLASSO;1;0.044246866;1.55E-15;2.11E-14;14.50863831;1;0.176190476;0.299595142;0.176190476;0
979;1LV_all;large;gLASSO;2;0.042502225;4.04E-10;1.81E-11;10.44129143;1;0.182623225;0.308844306;0.182623225;0
980;1LV_all;large;gLASSO;1;0.044521407;5.42E-14;2.70E-09;12.96497072;1;0.181537176;0.307289825;0.181537176;0
981;1LV_all;large;gLASSO;2;0.045147712;1.50E-11;9.07E-13;11.74136272;1;0.171428571;0.292682927;0.171428571;0
982;1LV_all;large;gLASSO;1;0.045693402;5.71E-07;1.55E-08;7.508638306;1;0.178668894;0.303170628;0.178668894;0
983;1LV_all;large;gLASSO;2;0.042850649;8.08E-05;3.54E-09;8.149966742;1;0.189445837;0.318544705;0.189445837;0
984;1LV_all;large;gLASSO;2;0.044782191;1.59E-13;2.16E-09;12.49757288;1;0.176719577;0.300359712;0.176719577;0
985;1LV_all;large;gLASSO;NA;NA;NA;NA;#NUM!;NA;NA;NA;NA;NA
986;1LV_all;large;gLASSO;2;0.042703595;4.05E-11;1.38E-09;10.09151498;1;0.181871345;0.307768431;0.181871345;0
987;1LV_all;large;gLASSO;1;0.045375394;7.38E-13;8.64E-10;11.83091364;1;0.175967697;0.299273011;0.175967697;0
988;1LV_all;large;gLASSO;2;0.043204744;2.38E-12;9.52E-08;11.32239305;1;0.171985519;0.293494274;0.171985519;0
989;1LV_all;large;gLASSO;1;0.042170352;1.00E-09;8.44E-14;12.77262756;1;0.182289056;0.308366309;0.182289056;0
990;1LV_all;large;gLASSO;2;0.044288524;1.11E-16;1.97E-10;15.65364703;1;0.178111947;0.302368458;0.178111947;0
991;1LV_all;large;gLASSO;1;0.043765561;5.20E-08;1.96E-11;10.40671393;1;0.179977722;0.305052746;0.179977722;0
992;1LV_all;large;gLASSO;2;0.043843022;2.85E-12;1.69E-13;12.4710833;1;0.183013088;0.309401629;0.183013088;0
993;1LV_all;large;gLASSO;1;0.044761221;1.02E-09;1.60E-08;8.690369833;1;0.178446115;0.302849851;0.178446115;0
994;1LV_all;large;gLASSO;1;0.043684573;3.29E-12;4.03E-10;11.18177411;1;0.182205514;0.308246767;0.182205514;0
995;1LV_all;large;gLASSO;1;0.044874009;1.11E-16;1.14E-12;15.65364703;1;0.175856307;0.299111901;0.175856307;0
996;1LV_all;large;gLASSO;2;0.043117031;3.57E-09;3.46E-12;11.15989391;1;0.172653857;0.294466872;0.172653857;0
997;1LV_all;large;gLASSO;1;0.042660148;1.01E-11;3.36E-13;12.17263073;1;0.181648566;0.307449391;0.181648566;0
998;1LV_all;large;gLASSO;2;0.043891333;1.48E-13;5.53E-12;12.52870829;1;0.183375104;0.309918814;0.183375104;0
999;1LV_all;large;gLASSO;1;0.043467604;4.83E-13;2.73E-13;12.26280736;1;0.181035923;0.306571408;0.181035923;0
1000;1LV_all;large;gLASSO;1;0.044252484;2.52E-11;2.06E-12;11.38510278;1;0.175884155;0.299152181;0.175884155;0
1001;1LV_all;large;gLPCA;2;0.0696809;0.01026751;1.22E-15;14.61216709;1;0.68181565;0.810809021;0.68181565;0
1002;1LV_all;large;gLPCA;1;0.245674386;2.15E-08;2.21E-05;7.367310913;1;0.744472292;0.853521486;0.744472292;0
1003;1LV_all;large;gLPCA;1;0.07175067;0.000814795;9.33E-12;10.72924947;1;0.59860763;0.748911264;0.59860763;0
1004;1LV_all;large;gLPCA;1;0.116824226;0.00202248;8.58E-13;11.76543647;1;0.710387079;0.830674048;0.710387079;0
1005;1LV_all;large;gLPCA;2;0.071488078;0.024888793;4.02E-14;13.0948512;1;0.746867168;0.855093257;0.746867168;0
1006;1LV_all;large;gLPCA;2;0.084098756;0.937324453;1.92E-14;13.41551367;1;0.756613757;0.861445783;0.756613757;0
1007;1LV_all;large;gLPCA;1;0.045016292;1.45E-13;0.002145099;12.53894879;1;0.447451963;0.618261572;0.447451963;0
1008;1LV_all;large;gLPCA;1;0.055787945;0.000635289;7.35E-13;11.83243945;1;0.508883319;0.674516462;0.508883319;0
1009;1LV_all;large;gLPCA;2;0.071718513;0.69742704;1.90E-14;13.42056366;1;0.754553049;0.860108561;0.754553049;0
1010;1LV_all;large;gLPCA;2;0.132226226;0.142438367;1.95E-14;13.40804711;1;0.668727374;0.801481877;0.668727374;0
1011;1LV_all;large;gLPCA;2;0.116302943;0.002524649;3.77E-15;14.12208086;1;0.750487329;0.857461024;0.750487329;0
1012;1LV_all;large;gLPCA;1;0.080654315;0.963479778;2.86E-13;12.24261392;1;0.688387636;0.815437902;0.688387636;0
1013;1LV_all;large;gLPCA;2;0.129368363;0.001419316;9.58E-10;8.717448494;1;0.756669451;0.861481881;0.756669451;0
1014;1LV_all;large;gLPCA;1;0.115203106;0.677781973;4.00E-14;13.09725727;1;0.757170705;0.861806656;0.757170705;0
1015;1LV_all;large;gLPCA;1;0.074975792;0.77985845;1.22E-15;14.61216709;1;0.751434141;0.858078672;0.751434141;0
1016;1LV_all;large;gLPCA;1;0.086719868;0.99969596;2.02E-14;13.39348839;1;0.754720134;0.860217102;0.754720134;0
1017;1LV_all;large;gLPCA;2;0.059272726;2.63E-09;2.54E-12;11.29446455;1;0.546031746;0.706365503;0.546031746;0
1018;1LV_all;large;gLPCA;1;0.146123117;0.009488388;6.12E-11;9.912325423;1;0.752548037;0.858804462;0.752548037;0
1019;1LV_all;large;gLPCA;1;0.048037052;0.117716836;2.52E-11;10.29742679;1;0.573934837;0.729299363;0.573934837;0
1020;1LV_all;large;gLPCA;2;0.112816354;0.000192446;7.69E-06;4.813208978;1;0.609969368;0.75774034;0.609969368;0
1021;1LV_all;large;gLPCA;2;0.066992441;0.000139541;2.41E-13;12.31669995;1;0.603453077;0.752691907;0.603453077;0
1022;1LV_all;large;gLPCA;1;0.048954081;0.021761344;1.97E-10;9.403436316;1;0.752046784;0.858477971;0.752046784;0
1023;1LV_all;large;gLPCA;2;0.179829895;0.65618557;1.17E-13;12.63237048;1;0.69935951;0.823085999;0.69935951;0
1024;1LV_all;large;gLPCA;2;0.101868864;0.504838716;1.95E-14;13.40804711;1;0.752492342;0.858768194;0.752492342;0
1025;1LV_all;large;gLPCA;1;0.07017565;0.005886687;3.32E-10;9.177390668;1;0.603285993;0.75256192;0.603285993;0
1026;1LV_all;large;gLPCA;1;0.087949848;2.86E-05;1.25E-12;11.60341212;1;0.681091618;0.810296846;0.681091618;0
1027;1LV_all;large;gLPCA;1;0.238893382;0.156580008;6.08E-13;11.91541369;1;0.696463381;0.821076822;0.696463381;0
1028;1LV_all;large;gLPCA;1;0.148629702;0.055235664;2.70E-13;12.26813226;1;0.741130604;0.851321093;0.741130604;0
1029;1LV_all;large;gLPCA;1;0.065890072;0.352269971;1.21E-13;12.61533714;1;0.744360902;0.853448276;0.744360902;0
1030;1LV_all;large;gLPCA;2;0.198798436;0.957376692;1.62E-12;11.4886124;1;0.749763297;0.856988255;0.749763297;0
1031;1LV_all;large;gLPCA;1;0.096686066;0.645538821;8.26E-14;12.78198684;1;0.753661933;0.85952933;0.753661933;0
1032;1LV_all;large;gLPCA;2;0.056183355;3.34E-07;9.44E-15;13.72414085;1;0.539849624;0.701171875;0.539849624;0
1033;1LV_all;large;gLPCA;2;0.287686939;0.031616045;1.14E-12;11.64368414;1;0.745196324;0.853997128;0.745196324;0
1034;1LV_all;large;gLPCA;1;0.06740161;1.14E-05;4.74E-14;13.0231319;1;0.576106934;0.731050567;0.576106934;0
1035;1LV_all;large;gLPCA;1;0.077980835;0.948974728;2.00E-14;13.39828727;1;0.750153161;0.857242872;0.750153161;0
1036;1LV_all;large;gLPCA;1;0.04309643;0.000273582;2.07E-14;13.38404683;1;0.411306043;0.582872928;0.411306043;0
1037;1LV_all;large;gLPCA;1;0.0390353;0.032390133;2.03E-13;12.39110868;1;0.74352548;0.852898898;0.74352548;0
1038;1LV_all;large;gLPCA;1;0.066796763;2.25E-05;3.58E-09;8.145478816;1;0.645502646;0.784565916;0.645502646;0
1039;1LV_all;large;gLPCA;2;0.07333638;0.028527838;2.03E-14;13.39110868;1;0.753216374;0.859239493;0.753216374;0
1040;1LV_all;large;gLPCA;1;0.083593015;1.26E-10;0.000105505;9.597264124;1;0.749818992;0.857024636;0.749818992;0
1041;1LV_all;large;gLPCA;2;0.186359793;0.628824849;3.93E-14;13.10455651;1;0.705653021;0.827428571;0.705653021;0
1042;1LV_all;large;gLPCA;2;0.082845052;0.095911338;1.95E-14;13.40804711;1;0.690114174;0.816647993;0.690114174;0
1043;1LV_all;large;gLPCA;2;0.450029179;0.917162401;7.90E-14;12.80107978;1;0.739961014;0.850548958;0.739961014;0
1044;1LV_all;large;gLPCA;1;0.082982686;0.045192649;9.20E-13;11.73505763;1;0.738958507;0.849886302;0.738958507;0
1045;1LV_all;large;gLPCA;1;0.091284596;0.40271405;1.89E-15;14.42311085;1;0.753606238;0.859493108;0.753606238;0
1046;1LV_all;large;gLPCA;1;0.081811762;0.941899934;1.02E-13;12.68977195;1;0.748927875;0.856442265;0.748927875;0
1047;1LV_all;large;gLPCA;1;0.087078768;0.743850393;1.45E-13;12.53662013;1;0.753884712;0.859674193;0.753884712;0
1048;1LV_all;large;gLPCA;1;0.060649089;4.13E-14;0.051351279;13.08301683;1;0.607518797;0.755846586;0.607518797;0
1049;1LV_all;large;gLPCA;1;0.115243333;0.160401553;6.20E-14;12.90692558;1;0.759398496;0.863247863;0.759398496;0
1050;1LV_all;large;gLPCA;1;0.083575761;0.233304459;5.00E-11;9.999640419;1;0.753327764;0.859311966;0.753327764;0
1051;1LV_all;large;gLPCA;1;0.066696618;0.094891801;2.57E-12;11.28968467;1;0.639877471;0.780396685;0.639877471;0
1052;1LV_all;large;gLPCA;1;0.093543432;0.684195687;2.03E-14;13.39110868;1;0.75176831;0.858296506;0.75176831;0
1053;1LV_all;large;gLPCA;1;0.096228918;0.631859325;2.09E-12;11.37951744;1;0.751712615;0.858260206;0.751712615;0
1054;1LV_all;large;gLPCA;1;0.606154973;0.198511172;2.07E-14;13.38404683;1;0.684433305;0.812657056;0.684433305;0
1055;1LV_all;large;gLPCA;1;0.076257108;0.077371842;4.85E-13;12.01327714;1;0.751211362;0.857933403;0.751211362;0
1056;1LV_all;large;gLPCA;2;0.056899539;0.003267393;5.55E-16;14.95458977;1;0.746755778;0.855020247;0.746755778;0
1057;1LV_all;large;gLPCA;2;0.082389155;0.028807577;1.20E-13;12.62013602;1;0.717460317;0.835489834;0.717460317;0
1058;1LV_all;large;gLPCA;1;0.0718683;0.019291389;1.98E-14;13.40313977;1;0.744583681;0.853594688;0.744583681;0
1059;1LV_all;large;gLPCA;2;0.101021818;0.00634181;1.94E-13;12.41052173;1;0.737621832;0.849001571;0.737621832;0
1060;1LV_all;large;gLPCA;1;0.080932905;0.138969371;1.07E-13;12.67128854;1;0.750431635;0.857424671;0.750431635;0
1061;1LV_all;large;gLPCA;2;0.06432706;1.73E-05;8.13E-14;12.78904869;1;0.563965469;0.721199387;0.563965469;0
1062;1LV_all;large;gLPCA;1;0.091507009;0.103902787;4.06E-14;13.09007869;1;0.742021721;0.85190869;0.742021721;0
1063;1LV_all;large;gLPCA;2;0.184242452;0.59304623;2.01E-14;13.3958812;1;0.688833194;0.81575042;0.688833194;0
1064;1LV_all;large;gLPCA;1;0.240412947;8.75E-09;2.30E-08;7.757154135;1;0.691283765;0.817466329;0.691283765;0
1065;1LV_all;large;gLPCA;1;0.058191989;0.369965177;2.03E-14;13.39110868;1;0.7582846;0.862527716;0.7582846;0
1066;1LV_all;large;gLPCA;2;0.120254643;0.002108683;6.23E-13;11.90451951;1;0.620495684;0.765809733;0.620495684;0
